id	GSM595407_Control	GSM595411_Control	GSM595414_Control	GSM595416_Control	GSM595417_Control	GSM595419_Control	GSM595421_Treat	GSM595422_Treat	GSM595423_Treat	GSM595424_Treat	GSM595425_Treat	GSM595426_Treat	GSM595427_Treat	GSM595428_Treat	GSM595429_Treat	GSM595432_Treat	GSM595434_Treat	GSM595435_Treat	GSM595437_Treat	GSM595439_Treat	GSM595441_Treat	GSM595443_Treat	GSM595445_Treat
C19orf47	6.29879404347826	5.9591682173913	6.024282	6.24421286956522	6.62057569565217	6.219835	6.06314773913043	5.96955673913043	5.93045408695652	6.05377652173913	6.01330939130435	6.02343234782609	6.05008456521739	5.80775152173913	5.87328126086957	6.15612556521739	6.02038713043478	5.98861656521739	5.94525513043478	6.20244708695652	6.09163882608696	6.05641047826087	6.07686565217391
C19orf52	6.86247026086957	7.05390804347826	6.57697934782609	6.94789165217391	6.15509591304348	6.85529126086957	6.66591495652174	6.76207834782609	6.75667217391304	6.54781773913043	6.85794991304348	6.81143713043478	6.88632173913043	6.85176465217391	6.75972256521739	6.51350139130435	7.05672008695652	6.74507282608696	6.52964969565217	6.74766543478261	6.66860182608696	6.62985608695652	6.88315132608696
C19orf53	9.71281386956522	9.75284630434783	9.80598908695652	9.59017495652174	10.0029423913043	9.48678156521739	10.156899	10.0878490434783	9.69329486956522	9.81479439130435	9.81382369565217	10.0266557826087	9.93756878260869	9.778146	10.0887223913043	9.98659173913043	9.91341782608696	10.1950880869565	10.107877826087	9.98489830434783	10.0419565217391	9.93115691304348	9.92196943478261
C19orf54	7.34836191304348	8.65848565217391	7.52314745652174	8.74749617391304	8.2336117826087	8.72181243478261	7.49105426086957	7.21062956521739	7.36698234782609	7.29677334782609	7.01823539130435	7.53812086956522	7.76481552173913	6.91246669565217	7.35189382608696	7.74604456521739	7.65696147826087	7.89516086956522	7.44948617391304	7.61323839130435	7.47919208695652	7.74035243478261	7.68258769565217
C19orf57	6.90976156521739	6.77676660869565	6.820256	6.99016726086957	7.5957292173913	7.08760839130435	6.76232882608696	6.78022265217391	6.73850843478261	6.67016065217391	6.561631	6.80390813043478	6.82042886956522	6.87038130434783	7.05026891304348	6.85669986956522	7.13400460869565	6.67950586956522	6.8124672173913	7.04930995652174	6.95878339130435	6.90755882608696	6.85398508695652
C19orf60	7.72673517391304	7.88470273913043	7.79872360869565	7.77277656521739	7.59633230434783	7.69375134782609	8.0247117826087	7.82860708695652	7.97292691304348	7.89402634782609	7.74604456521739	8.11850613043478	7.9210912173913	7.64740734782609	7.46003091304348	8.17833939130435	8.21650043478261	8.40434891304348	8.124644	8.31177343478261	8.03977995652174	8.36900365217391	7.98697304347826
C19orf66	7.82123656521739	7.6074722173913	7.56000334782609	7.98223804347826	7.76753534782609	7.95664647826087	7.82524608695652	7.91359226086957	7.98079982608696	7.9271337826087	7.91918456521739	8.21312617391304	8.00660904347826	7.56067926086957	8.01791269565217	8.76961508695652	8.74578852173913	8.27986352173913	8.13852091304348	8.43731243478261	8.29360252173913	8.21772552173913	8.26439469565217
C19orf68	6.5732007826087	6.7253222173913	6.46748230434783	6.71490569565217	7.28618504347826	7.09226160869565	6.67689247826087	6.63211517391304	6.7136017826087	6.395014	6.69180008695652	6.59725695652174	6.59084556521739	6.41416660869565	6.57182169565217	6.419154	6.62057569565217	6.72723404347826	6.57820852173913	6.61416813043478	6.68678982608696	6.37996904347826	6.23976026086957
C19orf70	8.67424686956522	9.139062	9.53706391304348	9.10294626086957	8.92735013043478	8.39460556521739	9.58332734782609	9.2022167173913	8.92822695652174	8.95021839130435	9.20003108695652	9.29379982608696	9.20247991304348	9.26566960869565	9.08176304347826	9.17179904347826	9.2336332173913	9.366804	9.16087443478261	9.0947852173913	9.2153767826087	9.36511130434783	9.08735508695652
C19orf73	5.41536534782609	5.272009	5.19530630434783	5.7791152173913	5.17972508695652	5.57757060869565	5.43590547826087	5.02448560869565	5.30265734782609	5.11398595652174	4.91938717391304	5.49682373913044	5.33330369565217	5.09807134782609	5.35869643478261	5.53610539130435	5.67125808695652	5.1359487826087	5.30653908695652	5.52875856521739	5.29388886956522	5.46152713043478	5.51237686956522
C19orf80	4.78143526086957	4.49336360869565	4.15547486956522	4.76666895652174	4.81950143478261	4.92824756521739	4.60812643478261	4.44993756521739	4.34229856521739	4.51652417391304	4.44066969565217	4.81212343478261	4.299685	4.44358008695652	4.69398547826087	4.54229926086956	4.36950152173913	4.38543913043478	4.69493873913043	4.48447604347826	4.47360313043478	4.10514804347826	4.66040356521739
C19orf81	4.45724208695652	4.18480547826087	4.25707604347826	4.68637334782609	4.15305269565217	4.23740156521739	4.22506939130435	4.2776422173913	4.42611726086957	4.3099877826087	4.2889172173913	4.47581004347826	4.44903182608696	4.194679	4.20186834782609	4.27310530434783	4.28465508695652	4.65691382608696	4.34123895652174	4.17618343478261	4.45216613043478	4.28668404347826	4.29011530434783
C19orf82	5.52084513043478	5.45361373913043	5.57231982608696	5.99685465217391	5.19451326086956	5.85907386956522	6.32734973913043	6.21841926086956	5.77693604347826	6.02305834782609	5.94908717391304	5.93877365217391	5.84018852173913	6.06259347826087	5.96081839130435	6.06875430434783	5.96400456521739	6.122313	6.03388808695652	6.18666895652174	6.00338060869565	5.74929165217391	5.95219208695652
C19orf83	5.67026173913044	5.71489865217391	5.361602	5.74312317391304	5.89976052173913	5.75271995652174	5.34600434782609	5.22639126086957	5.42902339130435	5.49881395652174	5.46612734782609	5.54385295652174	5.24874104347826	5.25940330434783	5.54654565217391	5.48377756521739	5.44931260869565	5.4992607826087	5.48397608695652	5.3672187826087	5.42736713043478	5.61818747826087	5.60190039130435
C19orf84	6.67645126086957	6.30588669565217	6.47611804347826	7.1552577826087	8.08073165217391	7.0518447826087	6.96227965217391	6.70438291304348	6.42480530434783	6.390762	6.54686873913043	6.563859	6.71533582608696	6.60691391304348	6.72723404347826	6.7705147826087	6.82483817391304	6.56984130434783	6.51719456521739	6.83120626086956	6.92635360869565	6.86424217391304	6.95910330434783
C1D	8.98580878260869	9.33701534782609	9.20247991304348	9.15504952173913	8.98620152173913	8.52882760869565	9.07819756521739	8.99953552173913	9.4567437826087	9.1629472173913	9.15423582608696	9.38622156521739	9.23015091304348	9.09963141304348	9.16087443478261	8.8278752173913	8.65205547826087	8.82593360869565	8.66646486956522	8.89909482608696	8.89299534782609	8.86261034782609	9.02433934782609
C1GALT1	7.39123413043478	7.4237522173913	7.21579226086957	7.47919208695652	6.99883952173913	7.31772643478261	7.18388465217391	7.21680852173913	7.40004965217391	7.21467339130435	7.05566756521739	6.97589186956522	7.23352660869565	7.21983669565217	6.96856652173913	6.78304526086957	6.82354852173913	6.76397182608696	6.47451617391304	6.42564886956522	6.63115013043478	6.88912408695652	6.86514104347826
C1GALT1C1	7.52521995652174	7.4314012173913	7.55387460869565	7.26553869565217	7.28712013043478	7.099465	7.42020039130435	7.35263239130435	7.58803930434783	7.69496386956522	7.42435165217391	7.6699722173913	7.74204760869565	7.53105065217391	7.60890982608696	7.06193552173913	7.3198632173913	7.20349891304348	7.37485743478261	7.36245295652174	7.22772026086956	7.11147895652174	7.23307934782609
C1orf100	4.25090804347826	4.24180539130435	4.16785317391304	4.41436560869565	4.75484673913043	4.38791486956522	4.01491939130435	4.33638508695652	4.44726713043478	4.40124576086957	4.48716097826087	4.296828	4.39791139130435	4.32303534782609	4.46441630434783	4.27934443478261	4.17348486956522	4.14972513043478	4.207628	4.4420077826087	4.25490469565217	4.53816647826087	4.37397547826087
C1orf101	3.44818365217391	4.06485856521739	4.32717156521739	3.34137860869565	3.78840347826087	3.72204695652174	4.248169	4.06586434782609	3.94279704347826	3.84084026086957	3.75661447826087	3.91858843478261	3.83147891304348	4.62019739130435	4.15823065217391	3.73295752173913	3.82475769565217	3.97519156521739	3.93956691304348	3.67725486956522	3.97191517391304	3.57584539130435	3.56962217391304
C1orf105	5.0717362173913	4.99187730434783	4.56816995652174	5.40977943478261	6.08657713043478	4.88543404347826	4.91051765217391	4.87201408695652	4.54722347826087	4.9896817826087	4.59732513043478	4.92458665217391	4.90044069565217	4.65080039130435	5.35699934782609	5.09650417391304	5.02613556521739	5.08110339130435	4.79674052173913	5.13562734782609	4.68504134782609	5.06332926086957	4.97677356521739
C1orf106	8.46826895652174	8.02718639130435	7.6177492173913	7.51959113043478	8.27340382608696	7.91157265217391	9.96996373913043	9.9984132173913	7.35897582608696	8.157245	8.19585469565217	7.88071230434783	8.43073073913044	9.87193304347826	9.92196943478261	7.87678491304348	8.60723204347826	8.14538860869565	8.4596062173913	7.81007395652174	8.40701317391304	8.57119343478261	7.88470273913043
C1orf109	7.13577756521739	6.53386169565217	6.55493856521739	6.49501132608696	6.22461491304348	5.86671686956522	6.62049189130435	6.443942	6.89211504347826	6.685266	6.91889586956522	6.61861047826087	6.69995947826087	6.45329456521739	6.60472934782609	6.22429443478261	6.18782017391304	6.44090660869565	6.26051113043478	6.43734230434783	6.49334773913044	5.87861460869565	5.926474
C1orf110	3.87651360869565	3.81478026086957	5.92887465217391	3.56509234782609	4.20512234782609	4.0247297826087	5.72881860869565	4.25490469565217	4.0120297826087	3.91599586956522	5.231194	3.69078591304348	3.97149695652174	7.661169	5.59003208695652	4.37758773913044	5.03659895652174	4.38791486956522	5.68708208695652	4.34683330434783	4.8146887826087	4.16414034782609	3.92079304347826
C1orf111	5.1474507826087	4.91546665217391	4.96365234782609	5.3900562173913	5.89061013043478	5.47200608695652	4.85460960869565	5.20219560869565	5.14045782608696	4.86557026086957	4.85043256521739	4.97591160869565	4.79565586956522	5.17106386956522	5.35192573913043	5.13438056521739	4.93420686956522	5.02356226086957	4.98898534782609	5.21490169565217	5.10425665217391	5.33525404347826	5.53714508695652
C1orf112	4.16136769565217	4.9185807826087	5.07964734782609	3.94598873913043	4.87902517391304	4.72757960869565	4.59810369565217	5.09015158695652	5.092349	5.17165730434783	5.08652269565217	5.14612230434783	5.36587656521739	4.51183643478261	4.8572997826087	4.4547112173913	4.75744352173913	4.64936595652174	4.37582469565217	4.49276126086956	4.283491	4.70518504347826	4.54395273913044
C1orf115	6.01281339130435	6.42959613043478	6.20363369565217	6.26141391304348	5.9351112173913	6.60597308695652	5.99922795652174	5.87251791304348	6.41127956521739	6.08824413043478	5.75565204347826	6.00496947826087	5.86080091304348	5.52621617391304	5.38410204347826	5.97208495652174	5.78738608695652	5.63613939130435	5.630074	6.16579473913044	6.2157212173913	5.92289965217391	5.9015232173913
C1orf116	8.5747882173913	9.09233965217391	8.85229543478261	8.58208347826087	8.10351608695652	9.6275827826087	9.80159886956522	9.68332543478261	9.28323352173913	8.3621557826087	9.02368804347826	8.71951204347826	9.09933530434783	8.84426152173913	9.26354313043478	9.01767647826087	8.82223013043478	8.56837356521739	8.93132413043478	9.07017	9.53220652173913	8.78681139130435	8.96922413043478
C1orf122	8.46902160869565	9.19305134782609	8.76381813043478	8.69929586956522	8.72292830434783	8.22652704347826	9.12611813043478	9.04561443478261	8.75067247826087	9.04480343478261	8.96300860869565	9.1664932173913	9.18064782608696	8.74920234782609	8.8760497826087	8.89573508695652	8.90515339130435	9.07166726086957	8.89374952173913	8.55529473913044	8.74457608695652	8.84679395652174	8.68618769565217
C1orf123	8.39220239130435	8.95471652173913	8.83192773913044	8.98580878260869	9.18310747826087	8.76313643478261	8.85284360869565	9.15129586956522	9.17472252173913	9.05855004347826	8.90810043478261	9.08456908695652	8.98933508695652	9.00601108695652	9.05274069565217	9.17852417391304	9.19782947826087	9.1048862173913	9.1144532173913	9.24713713043478	9.31814756521739	9.24405369565217	9.32376113043478
C1orf127	6.6329937826087	6.29742330434783	6.438801	6.85819869565217	7.35897582608696	6.75457886956522	6.71210065217391	6.75262534782609	6.38507865217391	6.35205595652174	6.28106717391304	6.49764256521739	6.71627869565217	6.68551804347826	6.84020552173913	6.72867541304348	6.72629830434783	6.72229026086957	6.26808191304348	6.69256295652174	6.84868695652174	6.67485313043478	6.69773447826087
C1orf131	8.17833939130435	7.9662197826087	8.23810113043478	7.80722926086957	7.64918495652174	7.95049652173913	7.935521	8.12980508695652	8.00181408695652	8.230769	8.294669	8.4445822173913	8.43900469565217	8.20821556521739	8.28716591304348	7.82021743478261	8.04949369565217	7.99226391304348	7.8437762173913	7.74828969565217	7.57570786956522	7.66645217391304	7.89755347826087
C1orf145	3.79608882608696	4.32923560869565	4.06317404347826	4.10480391304348	4.08828330434783	4.288351	3.71898717391304	3.95137747826087	3.95380208695652	3.99877252173913	3.99641856521739	3.86842834782609	3.87275813043478	3.906423	3.93922508695652	3.97484034782609	3.75761026086957	3.86600873913043	3.89258382608696	3.96901417391304	3.94877339130435	3.76560413043478	4.0423357826087
C1orf158	5.24843304347826	5.49067530434783	6.73850843478261	5.05414034782609	4.36950152173913	4.67200573913043	6.91668947826087	6.0906462173913	4.7391832173913	4.80208156521739	6.472782	4.76414043478261	5.31466213043478	8.302622	6.75235469565217	5.11603173913043	6.30782	5.92549860869565	6.80920752173913	5.12707426086957	6.88073295652174	6.28381243478261	5.27912017391304
C1orf159	5.40499047826087	5.57941517391304	5.59914969565217	5.67125808695652	5.68334147826087	5.68765513043478	5.5210077826087	5.40442830434783	5.65425756521739	5.41444991304348	5.48855847826087	5.43811995652174	5.4180097826087	5.44744434782609	5.59871239130435	5.72511986956522	5.69182091304348	5.70304630434783	5.70285752173913	5.753464	5.58947856521739	5.98759495652174	5.69374508695652
C1orf162	9.95522326086957	9.58233226086957	10.7598165217391	10.4108374782609	9.36209047826087	9.81618430434783	9.41146682608696	8.48852434782609	9.96080773913043	9.61796082608696	9.95927052173913	10.8349902608696	10.8349902608696	8.63357791304348	9.04911395652174	10.5022511304348	10.1454196956522	10.5239685652174	8.93076682608696	10.0776273043478	9.37641439130435	10.5022511304348	10.5392053478261
C1orf167	5.31179773913043	5.28159886956522	5.09807134782609	5.35839308695652	5.09388865217391	5.19477791304348	4.80208156521739	5.33258095652174	5.13087604347826	4.9670472173913	5.1118557826087	5.1564772173913	5.0764272173913	5.30892965217391	4.98185717391304	5.16629113043478	4.95236904347826	4.93420686956522	5.07374330434783	5.14332208695652	5.27278360869565	5.0764272173913	5.27962513043478
C1orf168	4.76107447826087	6.50994756521739	6.79808169565217	5.27258517391304	5.03402926086957	5.99149152173913	6.99307982608696	6.58294373913043	6.132932	5.10402417391304	6.65065560869565	5.76040604347826	5.72412404347826	8.78111213043478	7.41211504347826	4.7320647826087	6.216413	6.07850169565217	6.88889447826087	5.74565865217391	6.70018430434783	6.31642430434783	6.24596360869565
C1orf174	6.50489604347826	7.10268691304348	6.76483569565217	7.03500747826087	5.70475204347826	6.23061382608696	6.4690812173913	6.43676147826087	7.26968104347826	7.21198543478261	6.85151773913043	7.05460117391304	6.67115330434783	6.68227113043478	6.13643456521739	7.17552217391304	7.03204743478261	6.60168391304348	6.55164008695652	6.74528082608696	6.892563	6.91569839130435	6.73555813043478
C1orf177	4.32347286956522	4.38713204347826	3.96204939130435	4.74762930434783	4.56959352173913	4.38471617391304	4.36731991304348	4.25013926086956	4.07349917391304	4.35818273913043	4.08369708695652	4.49302856521739	4.2470552173913	4.08369708695652	4.14613708695652	4.1727047826087	4.38989830434783	4.42140865217391	4.35423617391304	4.17981386956522	4.09925695652174	4.24233360869565	4.0998917826087
C1orf180	4.19067086956522	3.91016139130435	3.76631282608696	3.91642647826087	4.21122917391304	3.8642792173913	4.023392	3.92099704347826	3.8670982173913	3.81915491304348	3.97373517391304	3.90385260869565	3.52479047826087	3.7731682173913	4.0362857826087	3.88562243478261	3.95853926086957	3.90947482608696	3.8617672173913	4.04788865217391	3.94237243478261	3.77647108695652	3.74334117391304
C1orf192	4.50664382608696	6.68736352173913	8.70309665217391	4.78038239130435	5.16424234782609	6.72723404347826	8.72874747826087	7.93355134782609	5.52833530434783	5.32947282608696	8.29644117391304	5.84226195652174	5.38576173913043	10.594304826087	9.06424678260869	5.88932343478261	7.84559139130435	7.80024882608696	8.62727686956522	6.62833369565217	8.65443826086956	7.73568734782609	6.99999247826087
C1orf194	5.55124982608696	5.96057743478261	7.80421034782609	5.0352732173913	6.43535673913043	6.45532543478261	9.05793408695652	7.86563969565217	5.35647508695652	5.06193743478261	8.17015517391304	6.12167282608696	5.53556408695652	10.1882317826087	8.73178173913043	6.66488243478261	8.49404508695652	8.12040513043478	9.12205569565217	7.09927282608696	8.75551265217391	7.88359830434783	7.42051404347826
C1orf198	9.9567522173913	10.7469350869565	10.1009003913043	10.2146616956522	9.80019730434783	10.7731521304348	9.74916391304348	10.1851332608696	10.9194947826087	10.1715592608696	10.0703656956522	10.1038804782609	10.3125690434783	9.48835186956522	9.53938665217391	10.1109513043478	9.57020291304348	9.82621673913044	9.70755126086956	10.6961675652174	10.1980315217391	10.333209826087	10.4822962173913
C1orf200	7.41240504347826	7.15899395652174	7.37973882608696	7.82297	8.48437465217391	7.4861902173913	7.80279660869565	7.62322156521739	7.10163052173913	7.17338330434783	7.37455269565217	7.56162736956522	7.50087126086957	7.60527404347826	7.57983460869565	7.59690813043478	7.63330717391304	7.39362804347826	7.42202713043478	7.743902	7.59290504347826	7.5957292173913	7.64110795652174
C1orf204	5.16771204347826	5.44682117391304	5.52833530434783	4.93712417391304	5.15632134782609	5.51815847826087	5.5812862173913	5.787142	5.80841169565217	5.36534195652174	5.75453339130435	5.70243786956522	5.6456467826087	6.118334	6.13152782608696	5.54021334782609	5.70757008695652	5.50872565217391	5.80107869565217	5.69166108695652	5.86857530434783	5.42619682608696	5.7290832173913
C1orf21	6.419154	6.93994482608696	6.84868695652174	6.86301843478261	7.11076986956522	7.42051404347826	6.51044160869565	6.357647	6.68736352173913	6.63812204347826	6.53021243478261	6.67976439130435	6.86828169565217	6.59269091304348	6.94014508695652	6.72462708695652	6.47728269565217	6.40974791304348	6.84602917391304	6.48756269565217	6.45807873913043	6.57372860869565	6.48775260869565
C1orf210	4.8323762173913	6.0782917826087	5.13191652173913	5.64742734782609	4.62902486956522	5.07436656521739	4.93465147826087	4.83182073913043	4.98298947826087	4.73347369565217	4.91546665217391	5.08564639130435	4.79105147826087	5.03044173913043	4.45029291304348	5.37025982608696	5.26009013043478	4.75400834782609	4.98898534782609	5.22260443478261	5.05867669565217	5.01078169565217	5.15824486956522
C1orf213	6.24917791304348	6.23102913043478	5.98124369565217	5.89525413043478	6.79424406521739	6.56806669565217	6.48254165217391	6.53253439130435	6.74601904347826	6.36170056521739	6.24421286956522	6.65291169565217	6.81063247826087	6.98477	6.52173091304348	6.55190495652174	6.58215373913043	6.27604243478261	6.47643686956522	6.61190943478261	6.40675947826087	6.28381243478261	6.1084217826087
C1orf216	8.17487691304348	7.94830265217391	7.52367226086957	7.64180017391304	7.75181717391304	7.01098413043478	7.32333843478261	7.78941956521739	8.08654647826087	8.1495752173913	8.30391869565217	8.11374447826087	8.02354239130435	7.19265539130435	7.648426	8.03055156521739	7.98761608695652	8.04112004347826	7.81807265217391	8.09836056521739	7.62931947826087	8.02516704347826	8.018231
C1orf220	3.44079869565217	3.30559747826087	3.15537673913043	3.25518391304348	3.52151717391304	3.47427295652174	3.25926460869565	3.24709534782609	3.4534392173913	3.35467513043478	3.44596291304348	3.28252208695652	3.397053	3.511396	3.42589030434783	3.18186426086957	3.12864126086957	3.3306257826087	2.96816034782609	3.25429239130435	3.12241413043478	3.0382817826087	3.08382469565217
C1orf226	6.6128552173913	6.20602613043478	6.28576456521739	6.08332730434783	6.44426017391304	6.42827947826087	6.23122152173913	6.40259973913043	6.18844273913043	6.15241291304348	6.08865708695652	6.0861542173913	6.5578547826087	6.29637365217391	6.80788960869565	6.50202856521739	6.06894804347826	6.16982513043478	6.41938769565217	5.94470452173913	6.24553017391304	5.73562556521739	6.07456169565217
C1orf228	5.3449012173913	5.36824882608696	5.60408982608696	5.28637756521739	4.91088286956522	5.33752486956522	5.49989217391304	5.21975986956522	5.34850195652174	5.36389460869565	5.3881772173913	5.4314072173913	5.31109626086957	6.05579169565217	5.28808130434783	5.57136247826087	5.73997386956522	5.46339239130435	5.47314539130435	5.53799608695652	5.48096334782609	5.47917730434783	5.48544508695652
C1orf233	6.83560358695652	6.58085639130435	6.64996047826087	7.182324	7.38979104347826	7.0624227826087	6.93367330434783	6.77388786956522	6.64088895652174	6.75555634782609	6.42827947826087	6.86424217391304	7.07564291304348	6.23976026086957	6.72503130434783	7.45126395652174	7.45910052173913	7.09030313043478	6.99095713043478	7.34142247826087	6.93007717391304	7.6739167826087	7.49832582608696
C1orf234	3.69448213043478	3.38646334782609	3.21348513043478	3.321023	3.12171747826087	3.34422113043478	3.23803017391304	3.45821134782609	3.42562495652174	3.33686286956522	3.03894860869565	3.34680065217391	3.30095326086957	3.15500130434783	3.23468117391304	3.29092660869565	3.17053139130435	3.44079869565217	3.44796652173913	3.1876762173913	3.21963056521739	3.19236982608696	3.281359
C1orf27	7.50683347826087	7.28251969565217	7.62673965217391	7.25113260869565	7.38105095652174	7.04823543478261	7.27790565217391	7.35294217391304	7.52146017391304	7.51864230434783	7.46197791304348	7.31848691304348	7.23929565217391	7.4588022173913	7.4074092173913	6.89599504347826	6.80806252173913	6.86582069565217	6.91009413043478	6.70818826086956	6.99794726086956	6.86276447826087	6.93910708695652
C1orf35	7.14389195652174	7.04949382608696	7.01675186956522	7.18477191304348	6.93648534782609	7.32501760869565	7.13287743478261	7.20326934782609	7.33986765217391	7.00670769565217	7.14389195652174	7.36371104347826	7.35939982608696	7.20892586956522	7.28176256521739	7.13082969565217	7.17642791304348	7.15546443478261	7.19220073913043	7.09433869565217	7.49323386956522	7.19950517391304	7.19245095652174
C1orf43	9.04414365217391	9.33798452173913	9.28422565217391	9.10804265217391	8.81137082608696	9.17636086956522	8.73807991304348	9.01247947826087	9.18739226086957	9.04561443478261	9.24405369565217	9.08635795652174	9.09543565217391	9.00016086956522	8.95915808695652	9.40469143478261	9.39092617391304	9.05744139130435	8.93382717391304	9.14745356521739	9.1649152173913	9.17179904347826	9.24338939130435
C1orf50	6.84336282608696	6.88742808695652	6.9908097826087	7.24741126086957	6.65973473913043	6.75019543478261	7.63580591304348	7.28671691304348	6.98048165217391	7.15839256521739	7.03943186956522	7.37872617391304	7.43707404347826	6.87836517391304	7.06354991304348	6.95789795652174	6.83373765217391	6.98577686956522	6.81369508695652	6.987832	7.05440713043478	6.98621213043478	6.9831347826087
C1orf52	7.83540386956522	7.80555547826087	7.56610339130435	7.22419034782609	6.4362252173913	7.29467247826087	7.23277269565217	7.50758943478261	7.84140095652174	7.60919473913043	7.56478908695652	7.82467517391304	7.65952930434783	7.174192	7.55366208695652	7.16873091304348	7.15328791304348	7.29705591304348	7.20026465217391	7.40419008695652	7.14600256521739	6.96745108695652	7.18259473913044
C1orf53	4.80276847826087	5.0821987826087	5.59056991304348	4.9952687826087	4.89155	4.9570057826087	5.4870347826087	5.08141956521739	5.24258213043478	5.25616495652174	5.28869069565217	5.42619682608696	5.79988456521739	5.26476017391304	5.35314026086956	5.88015043478261	5.56990834782609	5.80550556521739	5.41331734782609	5.31141808695652	5.35240013043478	5.52739847826087	5.35699934782609
C1orf54	8.20427652173913	8.57365573913044	8.40116382608696	8.60105947826087	9.97435526086957	8.32181747826087	9.57166260869565	9.44369439130435	9.87436773913043	10.2167345652174	10.0419565217391	10.1603206521739	10.1092815217391	9.39688356521739	9.58929008695652	9.4586277826087	9.76311691304348	9.55375891304348	9.34253947826087	9.84134139130435	9.49943730434783	9.55032426086957	9.30471986956522
C1orf56	6.29616086956522	5.92801813043478	5.93614713043478	6.18257273913043	5.69259613043478	6.18191543478261	5.84359343478261	5.62270934782609	5.46713030434783	5.73356217391304	5.57381126086957	5.41128143478261	5.57925652173913	5.84569139130435	5.70694043478261	5.70926413043478	5.71415134782609	5.76272460869565	6.11442017391304	5.76284243478261	5.70085469565217	5.73232665217391	5.82996413043478
C1orf61	5.93470647826087	5.74117204347826	5.6883307826087	6.06993552173913	6.71490569565217	6.00075995652174	5.60906247826087	5.76229965217391	5.73356217391304	5.79420982608696	5.74076295652174	5.66212091304348	5.82385013043478	5.8245762173913	5.89932291304348	5.88959069565217	5.80859634782609	5.69468082608696	5.64338965217391	5.834769	5.69976130434783	5.74758643478261	5.80235965217391
C1orf64	5.3854612173913	5.08110339130435	4.99792982608696	5.28159886956522	5.2874387826087	5.60048939130435	5.56251513043478	5.14945452173913	5.33540460869565	5.10053569565217	5.09836043478261	5.21350817391304	5.07337008695652	5.18929560869565	5.25485708695652	5.21507534782609	5.2033712173913	5.44293417391304	4.97764869565217	5.1145377826087	5.12848982608696	5.12579865217391	5.04010026086956
C1orf68	5.67766995652174	5.13513260869565	5.20763856521739	5.42217043478261	5.41749508695652	5.4414242173913	5.41248547826087	5.29639891304348	5.37753843478261	5.11013573913043	5.47742873913043	5.44111582608696	5.316299	5.55987239130435	5.28567191304348	5.49290943478261	5.32328195652174	5.37545547826087	5.27228373913043	5.361602	5.33692417391304	5.37183930434783	5.25553865217391
C1orf74	4.77747126086957	4.85908165217391	4.3803157826087	4.78465908695652	4.51887852173913	4.59257304347826	4.98402682608696	5.231194	4.63493586956522	4.83211630434783	4.68021434782609	4.84469226086957	4.87777182608696	5.14175695652174	5.69665491304348	4.85356365217391	4.68115686956522	4.85856886956522	4.54785365217391	4.73935473913043	4.76226	4.723251	4.83161752173913
C1orf85	6.99999247826087	7.51342691304348	7.85881560869565	7.3774877826087	6.96814065217391	7.31848691304348	7.71712952173913	7.33179595652174	7.48063282608696	7.60130439130435	7.38512956521739	7.80421034782609	7.66731952173913	7.14884091304348	7.38536260869565	7.81060334782609	8.07493726086956	7.83051065217391	7.50353543478261	7.73796956521739	7.54861760869565	7.62601356521739	7.46607443478261
C1orf86	5.63471817391304	5.54385295652174	5.46472295652174	5.64171456521739	5.73435426086957	5.60597043478261	5.37124291304348	5.37728591304348	5.43568817391304	5.44645995652174	5.3854612173913	5.39416034782609	5.45534008695652	5.32260791304348	5.27127526086957	5.6231692173913	5.50373808695652	5.57542330434783	5.52768069565217	5.56013552173913	5.47466052173913	5.4992607826087	5.48855847826087
C1orf87	4.41574682608696	5.82128286956522	7.2020232173913	4.67074730434783	4.13820013043478	5.33588234782609	7.7936577826087	6.37425352173913	4.60136469565217	4.77882695652174	7.28267652173913	5.04064265217391	4.68205065217391	8.83722617391304	7.21158386956522	4.9810527826087	6.65455747826087	6.33389760869565	7.06959491304348	5.35192573913043	7.49644347826087	6.02149882608696	5.7677432173913
C1orf94	5.91798143478261	5.8116462173913	5.78608313043478	6.28307447826087	6.55164008695652	6.45574882608696	6.07031869565217	5.94625330434783	5.7097252173913	5.85556069565217	5.83939169565217	5.88448560869565	5.75398243478261	6.23439334782609	6.22733773913043	5.98535539130435	6.28403543478261	6.12625304347826	5.8839802173913	6.21784265217391	5.78246391304348	6.18556013043478	5.99585991304348
C1orf95	5.7976782173913	5.60793104347826	5.55226560869565	5.94547069565217	6.45492882608696	5.85497326086957	5.95860326086957	5.85739034782609	5.79018713043478	5.68588530434783	5.47526373913044	5.73534691304348	5.67860034782609	5.86535547826087	5.75939417391304	5.94750534782609	5.88985186956522	5.81771404347826	6.09083556521739	5.68765513043478	5.81613495652174	5.87725326086957	5.67383039130435
C1QA	10.3824573478261	10.4838210434783	10.6211663478261	11.0439877826087	10.4462149565217	10.7827229130435	10.8079360869565	9.77519826086957	11.594687	11.2144142608696	11.2295209130435	11.8364964347826	11.5662229565217	9.64266582608696	9.44680895652174	12.3570969130435	11.8364964347826	11.6006300869565	10.162059826087	11.8420036521739	11.2464401304348	12.0437445217391	12.2266169565217
