id	GSM1193301_Control	GSM1193302_Control	GSM1193303_Control	GSM1193304_Control	GSM1193305_Control	GSM1193306_Control	GSM1193307_Control	GSM1193308_Control	GSM1193309_Control	GSM1193310_Control	GSM1193311_Control	GSM1193312_Control	GSM1193313_Control	GSM1193314_Control	GSM1193315_Control	GSM1193316_Control	GSM1193317_Control	GSM1193318_Control	GSM1193319_Control	GSM1193320_Control	GSM1193321_Control	GSM1193322_Control	GSM1193323_Control	GSM1193324_Control	GSM1193325_Control	GSM1193326_Control	GSM1193327_Control	GSM1193328_Control	GSM1193329_Control	GSM1193330_Control	GSM1193331_Control	GSM1193332_Control	GSM1193333_Control	GSM1193337_Control	GSM1193338_Control	GSM1193339_Control	GSM1193340_Control	GSM1193347_Control	GSM1193348_Control	GSM1193349_Control	GSM1193350_Control	GSM1193351_Control	GSM1193357_Control	GSM1193358_Control	GSM1193359_Control	GSM1193360_Control	GSM1193361_Control	GSM1193362_Control	GSM1193364_Control	GSM1193366_Control	GSM1193368_Control	GSM1193370_Control	GSM1193371_Control	GSM1193373_Control	GSM1193374_Control	GSM1193375_Control	GSM1193376_Control	GSM1193378_Control	GSM1193381_Control	GSM1193383_Control	GSM1193384_Control	GSM1193334_Treat	GSM1193335_Treat	GSM1193336_Treat	GSM1193352_Treat	GSM1193353_Treat	GSM1193354_Treat	GSM1193355_Treat	GSM1193356_Treat	GSM1193341_Treat	GSM1193342_Treat	GSM1193343_Treat	GSM1193344_Treat	GSM1193345_Treat	GSM1193346_Treat	GSM1193363_Treat	GSM1193365_Treat	GSM1193367_Treat	GSM1193369_Treat	GSM1193372_Treat	GSM1193377_Treat	GSM1193379_Treat	GSM1193380_Treat	GSM1193382_Treat
ARID4A	-0.221936447759524	-0.210515292869048	-0.298458885289286	-0.338870725619048	0.130339174933929	-0.389910364667857	-0.352017929091667	-0.216571520109524	-0.2749565458	-0.411812097605952	0.601193114127381	-0.0986085744071429	0.510443287719048	0.224151049539286	0.326685801764286	0.475327643586905	-0.0443526611809524	0.0320312309238095	-0.346950965196429	-0.00520733785595238	-0.117085996103571	0.0143085946508333	-0.174245442217857	-0.0392592520869048	-0.308207943355952	-0.047746395397619	-0.197035673121429	-0.214497269584524	-0.0413755531761905	-0.248251466341667	-0.0434146466738095	-0.248516940559524	0.386781341428571	0.041851494852381	0.367408365069048	-0.426843754979762	0.0922209589333333	-0.359247923127381	-0.231721265277381	0.399575811011905	-0.228404461635714	-0.12751478452619	-0.316932134602381	0.362172929692857	-0.016607214947619	-0.0796645425238095	-0.322788746532143	-0.114195759504762	0.534859088052381	-0.365282423761905	-0.212904616642857	0.302154990460714	0.552209762897619	0.247404110179762	0.0311103952309524	0.272391384158333	0.351056184695238	0.263954696859524	0.426232148502381	0.371690313491667	-0.189558509420238	0.32086024687381	-0.0360672167535714	0.435064243928571	-0.000744996789285714	0.265200531888095	0.0957045295238095	0.352281727572619	0.0442776936440476	-0.213957527892857	0.419082832975	-0.0490957461619048	-0.254911921890476	0.346982971321429	0.0679147168869047	0.0685714078166667	0.427515664097619	0.513761475327381	0.373621613205952	0.339431248298809	-0.157834251055952	0.0506902052880952	0.089426903675	0.341707198345238
ARID4B	-0.476570270139286	-0.474007607907143	-0.44098909384881	-0.489681291439286	0.260527630816667	-0.432337692453571	-0.714630084719048	-0.448589659078571	-0.550144017947619	-0.426843754979762	0.338226174213095	-0.217499896805952	0.220631723910714	0.256398457111905	0.162582361053571	0.00350705497142857	-0.393976919065476	0.0988099649261905	0.0552306282583333	-0.259659067577381	-0.373967509754762	0.0791444925488095	-0.441893750204762	0.177344539791667	-0.384234692740476	0.00457164451309524	-0.379496597694048	-0.323498761458333	-0.0455764612404762	-0.259790434321429	0.112369639325	-0.279809122657143	-0.185064731934524	0.269853618544048	0.406689413689286	-0.711145854096429	0.431302414459524	-0.629173608857143	-0.190910833219048	0.509659080639286	-0.594398870660714	-0.246969217103571	-0.622861634960714	0.343484629758333	-0.145243160241667	-0.253940561025	-0.0705297772857143	-0.305201503635714	0.217656520313095	-0.367857480583333	-0.446735497395238	0.160309178184524	0.394471282205952	0.42844702380119	0.197659232058333	0.313480304222619	0.459892582805952	0.454727206842857	0.479190771842857	-0.00831507612261905	-0.719850745892857	0.375934915122619	-0.050368062240119	0.406445639433333	0.025613467752381	0.401671645436905	0.366821102319048	0.400718412935714	0.307716046133333	-0.368271576713095	0.454727206842857	-0.0664801953916667	-0.0618539565869048	0.392096459758333	0.565612544265476	0.222774917214286	0.41699684534881	0.336321663742857	0.412964223702381	0.294012817202381	-0.030320873047619	0.459076187639286	-0.0953128466095238	0.250507631503571
ARID5A	0.0744899138595238	0.370136795063095	-0.307166039679762	0.414216558936905	0.298239969377381	0.615204718591667	0.207683168740476	-0.0655246284642857	0.58844676504881	-0.0290555672333333	0.0209960415464286	-0.00695117657261905	0.243655298955952	0.296305326294048	-0.28471950469881	-0.347451143435714	0.186868199741667	0.484562754622619	0.756330395260714	-0.179008617503571	0.313607081855952	0.00561151646071428	0.410983921010714	-0.215838760205952	-0.22385617437381	0.0348274865154762	0.167515968447619	0.459892582805952	0.0972031806047619	0.919399048560714	0.0620252813285714	0.0486571674845238	-0.406864980867857	-0.423015064082143	0.119007239934524	0.490809994790476	0.0889660100892857	-0.574706478107143	0.328594815461905	-0.604345161055952	0.301040996883333	0.24987001059881	-0.0609764699261905	-0.316656532872619	-0.27647758579881	0.159873603629762	-0.263534578360714	0.12397399852619	-0.309554096797619	-0.037624805272619	0.394872338640476	-0.595201838064286	-0.512017620807143	-0.275077926869048	0.193170926180952	-0.483741218553571	0.352146084033333	-0.457216785341667	0.125376510094048	-0.000520901151190476	0.207139214988095	-0.348154256763095	-0.812355575836905	-0.596569851041667	-0.475163406458333	-0.140369541214286	-0.169480195232143	-0.13782631462381	0.135484748317857	0.126961287284524	0.395974816670238	-0.209083689141667	-0.402554238229762	-0.0631503295416667	0.0570840884988095	-0.839014878840476	-0.526545910771429	-0.607694708057143	-0.445587043467857	-0.323156489759524	-0.17374428655	-0.0251522558678571	0.007185729975	0.249308475588095
ARID5B	-0.795595818977381	0.479483323379762	-0.886244384207143	-1.1172626639619	0.458196286177381	0.573896631688095	-0.841798225359524	-0.41550255325	-0.46348547642619	-1.15408206345238	-0.170005846119048	-0.348500370829762	-0.560403912175	0.570893077520238	-0.245144193133333	-0.179463261933333	-1.2825100193131	-0.460181403241667	0.44568816692619	-0.532029711933333	-0.48818131192381	-0.77322511337381	0.0888323639	0.799463769716667	0.0717837401452381	-0.648571215440476	-0.76000684	-0.810399612303571	-0.913533542544048	-0.569633335892857	0.0241441427904762	-0.766006957113095	-0.831703895853571	0.329692839689286	0.194710962692857	-0.496304337088095	0.407664414958333	-0.287575691636905	-0.085596520572619	0.895297881121429	-0.135763541475	-0.701170635180952	-0.403280404491667	0.742029400678571	-0.292415265227381	-0.776621469519048	-0.651421600555952	-0.462511922172619	0.0319203993869048	1.19804068374762	-0.223754731125	-0.145024856317857	0.0903834082761905	-0.210515292869048	0.377760743166667	0.613149128808333	0.65706359105119	0.605460882846429	0.035620546425	-0.252433643064286	0.849632864895238	0.550575373997619	0.775548309964286	0.959522046994048	0.737858343530952	1.69836460119048	0.740637106765476	0.720757496934524	0.561717326759524	-0.0453523493261905	1.43810139977381	-0.272951849475	0.935023005496429	0.716657765122619	1.37809904221071	0.959522046994048	1.5792828015881	1.01027971736905	0.25405546995	0.749737810377381	-0.0759750725369048	1.53736346894048	-0.36929963579881	0.235979007439286
ARIH1	0.437203819771429	-0.294946660779762	-0.353073169139286	-0.434295638186905	0.36916433685	0.0223075402642857	0.0584533374654762	-0.14925736780119	-0.267476567753571	-0.399211961911905	0.196117097429762	-0.0441205260357143	0.420998151077381	0.336636110755952	0.35602371472619	0.374702864122619	-0.490015442744048	0.315687592741667	0.15022609064881	-0.101509730775	-0.269128413514286	0.206275180296429	-0.287989397351191	0.684489191839286	-0.27647758579881	0.0612903696571429	-0.425024315725	-0.49880789297619	-0.26341845307381	-0.239723392877381	0.406231391655952	-0.448279828521429	0.354168340327381	0.289908926429762	0.472122561055952	-0.1632401673	0.108295490153571	-0.159722256835714	-0.314512733692857	0.465251810934524	0.0662184590392857	-0.313287867470238	-0.0729877127869048	0.277741107179762	-0.226672510540476	-0.235265234080952	0.412964223702381	0.01110429145	-0.106258221295238	-0.064828761075	-0.583541952311905	0.502792338034524	0.136311763610714	0.319016464057143	-0.307900400545238	0.0500252567583333	0.235779960404762	0.219977018207143	0.515042644105952	-0.05274780205	0.474908006803571	0.0630421706178571	0.430838129355952	0.443111490142857	0.248977043852381	0.223886770088095	-0.36589686389881	0.160784945038095	0.430838129355952	-0.378599280494048	0.0111654776190476	-0.28226459632381	-0.461825844315476	-0.185583213122619	-0.418832441779762	-0.250596578013095	0.216869599961905	0.193572300233333	0.26254916052619	0.135484748317857	-0.413048125064286	-0.0168694891321429	-0.28455997115119	-0.215444982182143
ARIH2	-0.254491437239286	0.108833176447619	-0.0755782858261905	-0.0207914342392857	-0.0190041282583333	0.340578280220238	0.0349853321964286	-0.0184659743619048	0.0511184378833333	-0.0981628870416667	0.103215307838095	-0.130533528255952	-0.0230751781285714	-0.0177847884857143	-0.119329361108333	-0.0768710666535714	0.0448811905595238	-0.0344016927690476	0.0400585595345238	0.154350103084524	0.0589930054595238	-0.0116776922690476	-0.126471023194048	-0.0931597026785714	-0.0241549263571429	0.156646173846429	-0.0327426366345238	-0.066976905802381	0.0228976274607143	-0.00702972165952381	-0.121068423302381	-0.0929176053107143	0.0265682547416667	-0.0307926577404762	0.11181397890119	0.201412535586905	0.136377857735714	-0.0598715997297619	0.0213431369738095	0.0202120977452381	0.275098800452381	0.000582245040476191	0.192566324935714	0.0451438593988095	0.0570454554119048	-0.0456573953869048	0.22788036037619	0.0716560315738095	-0.0518539857678571	0.133171560375	-0.0733756483559524	-0.0776763240285714	-0.0279673985285714	0.0824872000904762	-0.314979520534524	-0.141566014941667	0.0631559801464286	-0.0610673450654762	0.0647131909809524	-0.0834193215535714	0.255825054011905	-0.103088177304762	-0.0617416395440476	0.0642318172952381	-0.0339101683869048	-0.342762983180952	-0.00887726476785714	0.077035282697619	0.0436206611666667	0.0188375405416667	0.0076254087797619	0.0635528100952381	0.14047437555	-0.124488742066667	-0.191966616282143	-0.0421799251142857	0.111985901960714	0.116916888291667	0.0750458358428571	0.0825387514452381	-0.142218169334524	0.0972545727880952	-0.0755782858261905	-0.0551601016654762
ARL1	0.262684151011905	-0.249718555288095	-0.242179429807143	-0.184533186459524	0.231207705739286	-0.359090515005952	0.515897718157143	-0.306753989727381	-0.347826130138095	-0.227356979560714	0.231985039058333	0.197415560520238	0.202154365522619	0.270608718078571	0.084978612852381	-0.0572143728333333	-0.0951181761440476	0.133238252717857	0.108739060607143	-0.151974661866667	-0.36972060715119	-0.19352977514881	-0.185942192352381	0.0131930816845238	-0.271129393346429	0.0324750789297619	-0.210515292869048	-0.227492715670238	0.339431248298809	-0.377792008683333	0.334986360488095	-0.205816776563095	-0.0489738554130952	0.00576118127380952	-0.157515329763095	-0.288286636844048	-0.193206486110714	0.125857991634524	-0.296788072889286	0.251728862877381	0.123922431994048	-0.373967509754762	-0.263534578360714	0.257018700252381	-0.175766338005952	-0.354916516042857	0.126157269684524	-0.367627559797619	0.310437642991667	-0.26477411897619	-0.262133789688095	0.108883123044048	0.297668837427381	0.32213820105	0.081914578472619	-0.266007525128571	0.101004773644048	0.270129793477381	0.134787796877381	0.0327465840880952	0.165216939305952	0.358284155275	0.0696089219880952	0.316305818408333	0.339571440342857	-0.00871924478690476	-0.37505288082619	0.342045951134524	0.298382732779762	-0.322352275770238	0.153877184545238	-0.162518496988095	-0.0885215098940476	0.24987001059881	-0.17862790867619	0.429509609563095	0.279962320080952	0.294158150679762	0.321205075080952	0.389608253975	-0.25154088207381	-0.186216318429762	-0.0781667032154762	-0.11668690840119
ARL14	0.0150089591785714	-0.0862833650154762	-0.0977815158964286	-0.0479048445333333	-0.0316733251440476	-0.0302884433261905	-0.00314425635714286	0.0423407005559524	-0.125826323575	-0.0589685632821429	-0.025969379977381	0.0135450605821429	-0.135814139963095	0.0504128875583333	0.0171331968440476	-0.000998348528571429	-0.161582311836905	-0.197958749220238	0.0583282716785714	0.119221021666667	-0.0991211950130952	-0.0179127639940476	-0.0674255791119048	-0.0977815158964286	0.103152568842857	0.157767301091667	-0.116826189491667	-0.120242979722619	-0.0108686959071429	-0.0533305392833333	-0.0292060915297619	0.0515932238321429	-0.0714341380416667	0.0748703658107143	0.0260978611035714	-0.0430961225035714	-0.10319776319881	0.119624690854762	0.0167074763714286	0.0284447745214286	-0.025425944025	0.169333462236905	0.265612015696429	0.212066138346429	0.228080589309524	0.086371529225	0.0783303317190476	0.150149083659524	-0.1230842454	-0.0282134175369048	-0.125481261359524	-0.0159609933690476	-0.000443198333333333	-0.0505919708880952	0.104623423219048	0.0865715225369048	-0.0168354285821429	0.0700743012880952	0.00792244602380952	0.351416483357143	-0.136873956788095	-0.0699408956083333	-0.0165347603190476	0.050142529725	0.0027536620702381	0.146903405683333	0.242437753582143	-0.0814358651202381	-0.0348217531035714	0.0307738142559524	0.0258040463035714	0.157638637196429	0.201746940434524	-0.000520901151190476	0.268301897758333	0.0535414735976191	0.100256995522619	0.0143537086928571	-0.101880403465476	-7.54698083333335e-05	0.229687475341667	0.210657230229762	0.799463769716667	0.071096189975
ARL15	-0.152113008478571	-0.24153177735119	-0.144248821166667	-0.0493093045095238	0.183097388132143	0.0269820705154762	0.0177886535940476	-0.178484963388095	-0.151833541708333	-0.185000178963095	0.0292742585119048	0.067217209852381	0.127765846859524	-0.016072112527381	0.376959437820238	0.322424696939286	0.048533423822619	-0.101420427604762	-0.0511508521845238	0.071566403775	-0.17374428655	-0.119740132816667	-0.168289008894048	0.093029568202381	-0.132573065644048	0.121871599803571	-0.0731137121857143	0.0255777988190476	0.223886770088095	0.229385071427381	-0.0982155766880952	-0.134851483841667	0.0547067321011905	0.024722470027381	-0.358133688517857	-0.145187802538095	0.148532511438095	-0.0873731158559524	0.0860122288630952	0.214904115007143	-0.0223252377166667	-0.118062954761905	-0.23190607302381	0.0585344643095238	-0.0926814826095238	0.0739029136130952	0.180051549814286	-0.176935253025	0.369961386852381	-0.19352977514881	-0.234267452136905	0.0513612609190476	0.0271486100047619	0.335129373236905	0.231610858694048	-0.114339993008333	0.109097823759524	0.220413582738095	0.0623455890154762	0.346488989778571	-0.170996818125	0.158345861080952	-0.286573653384524	0.240345019472619	0.318582382392857	0.204857008204762	-0.0855575766916667	0.0127343374130952	0.0233687083535714	-0.16006435490119	-0.00953001366666667	-0.0249296711583333	0.228685725975	0.0331795465416667	-0.399403751565476	-0.115746220340476	0.0964566148166667	0.252138333282143	0.242735666944048	0.186949663059524	-0.120010744896429	-0.358313522979762	0.287970931527381	0.194459540396429
ARL2	0.431832213886905	0.23520733144881	0.787537918446429	0.673781371319048	0.111439296405952	0.34292129987381	0.311476965377381	-0.023728276925	-0.084018787902381	0.60485780212381	-0.364650993954762	-0.49880789297619	-0.197271393494048	0.091859699975	-0.261405856958333	-0.271463865740476	0.461120830241667	-0.299745058983333	-0.0733756483559524	0.17193146042619	0.905809906301191	-0.485382999265476	0.325780904690476	-0.282391344308333	0.100730758107143	0.067599060972619	0.304811965340476	0.412964223702381	-0.451459804094048	0.134242050327381	-0.0394030006321429	0.727334540305952	0.231890497904762	-0.145469853820238	0.535708997977381	0.368971607072619	0.671726664325	0.390031057963095	0.702121706311905	-0.149203225132143	-0.0710844274583333	0.332764946360714	0.151537279738095	-0.238739459314286	-0.290228144505952	0.461790731896429	-0.271773120795238	0.587965479185714	-0.468249396417857	0.0490433358321429	0.85777381567619	-0.272540123144048	-0.250485645710714	0.127185330253571	0.538212376373809	0.484103577127381	0.0450007773714286	0.0981691829642857	0.292644610583333	-0.699094038841667	0.042379624722619	0.0424552566642857	-0.232713783830952	-0.419810168470238	-0.25187927250119	0.420456403071429	-0.325632588565476	-0.403830185002381	-0.252322294428571	0.340402117365476	-0.094714147877381	-0.200362617085714	-0.185442822005952	0.17193146042619	0.0334898398202381	-0.342102786158333	-0.567972275252381	-0.288399085130952	-0.645738652869048	-0.00735991171309524	0.0483022050702381	-0.0444227386666667	-0.448923705335714	-0.0917391221880952
ARL2BP	0.302826863375	0.233855933830952	0.239960319030952	0.0668003688571429	-0.0420575832178571	0.0390842665904762	0.23407482349881	-0.100189129422619	-0.172340447595238	0.0112862357892857	0.308337141113095	-0.11303772254881	0.0309088480845238	-0.0552020411309524	-0.062762225475	-0.1320013431	0.175532404629762	0.135868414336905	0.172143745114286	-0.00188891048452381	-0.0854667683642857	-0.0562984288369048	-0.114785341060714	-0.0473016094910714	-0.193709740745238	0.13725624027381	-0.0717887115642857	-0.121901318830952	0.238230388246429	-0.388962240353571	-0.0712544627535714	0.0182938971738095	0.286886306803571	-0.124210928845238	-0.0606479515305595	0.0557816603035714	0.160595536584524	0.0690702210666667	0.237423527422619	-0.0620220157345238	0.288775021677381	-0.189214534425	0.343312201516667	0.20610887005	-0.294124040360714	-0.0019601971452381	0.259487071707143	-0.0290555672333333	-0.135997454307143	0.190887903147619	-0.14973587657619	-0.235754234205952	0.176728146253571	-0.31145456634881	-0.659227393978571	-0.311584638417857	-0.379031543680952	-0.0327426366345238	0.146720039797619	-0.276008136715476	0.244194898720238	0.19818359572619	0.115654213266667	0.104044494895238	0.253224260294048	-0.263301707770238	-0.200874102765476	0.19948352420119	0.242437753582143	0.101153774947619	0.0122346942607143	-0.237924958815476	0.242154343463095	0.190887903147619	0.0094770929297619	0.153877184545238	0.114225387795238	-0.101648428233333	0.200999367904762	0.0257652039452381	-0.512017620807143	-0.599495238767857	-0.114238695254762	-0.365282423761905
ARL3	-0.0260876372380952	0.0120891092702381	-0.0443526611809524	0.0177886535940476	0.102600285541667	0.00787982581547619	0.108739060607143	-0.0756269358952381	-0.181125045665476	0.0808643014321429	0.152970440055952	-0.100762816471429	0.314212972371429	0.0478530070452381	0.162233272472619	-0.032176613022619	0.0240828161261905	0.040674337902381	0.0284781142261905	0.180196656385714	0.00743342227654762	-0.0652128421488095	-0.0442754601047619	-0.0138526612607143	0.0148748377119048	0.0781040528488095	-0.0887932767261905	0.0815988156130952	0.216869599961905	0.0362971239785714	0.00802507109047619	0.0234076675630952	0.107550935709524	0.0201034795119048	-0.0057361817702381	0.0256470557952381	-0.02570389805	0.0738582097511905	-0.0585225219857143	-0.0243027375261905	0.218445131746429	-0.169419294425	-0.219912996719048	0.135380893979762	-0.0106087274821429	-0.0982155766880952	0.00579931506071429	-0.0896277481833333	-0.0553010245261905	-0.130053492359524	-0.0793012934952381	0.148594026709524	-0.022248746097619	0.0795966366714286	-0.162920562895238	-0.058783609547619	0.00373029696785714	0.150698589204762	0.0963039561035714	0.227295534889286	0.253444441545238	0.0807831997547619	-0.159986252639286	-0.00486532966071429	0.189211464095238	-0.0734270438821429	-0.119578459814286	0.122976938615476	-0.0627929890904762	-0.0613420408392857	-0.0274849155809524	0.00634259158809524	-0.00476265725714286	0.208560489764286	-0.193959690922619	0.0532746808011905	0.0353415165904762	0.171995956609524	0.0893278698428571	0.143026462911905	-0.0386786853904762	0.0179334327571429	0.276883506957143	-0.0612622659761905
ARL4A	0.18820498684881	0.0170191783154762	-0.270750754808333	0.14650173757381	0.616537781835714	0.524826112570238	-0.0103281329345238	-0.233629454917857	-0.385817319921429	-0.153626209539286	-0.189348199770833	0.0578212524988095	0.708503789980952	0.528898335202381	0.514157636457143	0.443111490142857	-0.50869977547619	0.00244655353333333	0.539151603071429	0.177029949735714	-0.271221725313095	0.56772729332381	-0.304449877928571	0.60485780212381	-0.478221288202381	0.445970615107143	-0.190456284565476	-0.158022461284524	-0.202039367836905	-0.357949429611905	0.462743491036905	-0.378218532660714	0.459076187639286	-0.000709400579761904	0.268301897758333	-0.344883152040476	0.534341976095238	0.251178900632143	-0.12939696172619	0.221697022844048	-0.149505707227381	-0.283682816017857	-0.3452192486	0.0530786062142857	-0.277143210825	-0.159660662075	-0.0355453432095238	0.191066689766667	-0.844167991197619	-0.149340843803571	-0.00650448267142857	0.286492636622619	0.267100973114286	0.447334726080952	0.231318120235714	-0.53292498957619	0.385417059785714	-0.00244896559166667	0.314644984321429	-0.503385843154762	0.0260978611035714	0.324234681827381	-0.170746714719048	0.331782560877381	0.0657905102190476	-0.131528465707143	-0.727713309166667	0.162448587813095	0.385948359230952	-0.426074064367857	0.226341056561905	-0.290619496257143	-0.12611133082381	-0.0486359228857143	-0.784698700740476	-0.0851721878428571	0.15630895244881	0.174033367742857	0.391387189344048	0.225300260458333	-0.179715749782143	-0.19517598719881	-0.265115014847619	-0.228733517528571
ARL4C	0.136630855988095	-0.059561859102381	-0.430390899205952	-0.429828115515476	0.46771779102619	-0.00831507612261905	0.219797183763095	0.00131839763452381	0.450252648669048	-0.441893750204762	0.945562085640476	-0.913533542544048	-0.469280206971429	0.452281784167857	-0.95263962365	-0.983600201140476	1.33780422982024	-0.33903580072619	-0.156535000033333	-0.230694291366667	0.195791878525	-0.707517887219048	-0.287448890227381	0.338384150808333	-0.449480798272619	-0.448279828521429	0.127017382847619	-0.102997493164286	0.53105343287619	0.576413935835714	-0.588309505079762	-0.34430120565119	0.561717326759524	-0.650570515720238	0.380131104754762	-0.535848441398809	-0.246659162207143	0.0713984071488095	0.311476965377381	-0.138986513789286	0.975467923394048	-0.332979374833333	-0.104953126169048	0.167587997060714	-0.0730677474940476	-0.127217347585714	1.37809904221071	-0.376093016890476	-0.382572815105952	0.787537918446429	0.675892134891667	-0.13206421730119	0.133902297878571	0.0561569962035714	0.404839123229762	-0.435127057089286	0.414982688327381	-0.0887932767261905	0.273762426138095	0.016333190872619	0.271813981405952	0.819585631077381	0.223616635258333	-0.185442822005952	0.199731098088095	-0.591921021308333	0.844732680865476	-0.0142290963392857	-0.766006957113095	0.967539155177381	0.0681473182416667	-0.0930310408761905	-0.261903820028571	0.533211385317857	-0.42634721177381	0.819585631077381	-0.171253847052381	0.577574246042857	0.0133003383166667	0.144387139716667	0.211094636720238	0.207046596647619	0.158896097422619	-0.134066903741667
ARL4D	0.0145639722857143	0.253444441545238	-0.00831507612261905	0.0365091768047619	-0.149505707227381	0.127478403365476	-0.22966167927619	0.0555911919059524	0.0156638257119048	-0.0339101683869048	0.0831203660440476	0.132454851569048	0.119624690854762	-0.354087269120833	0.452573871409524	0.370495220333333	-0.0689357486392857	0.0343769760130952	0.128187629038095	-0.0237675935011905	0.0134409542392857	-0.149203225132143	0.185881424146429	0.0691085085059524	0.158762234304762	-0.0394891057452381	0.0649094697119048	0.038179253652381	-0.0896277481833333	-0.0302064193559524	0.0618249268047619	0.14838206352381	-0.143199672621429	-0.0372763611202381	-0.0560515483642857	-0.148565716711905	-0.06924611535	-0.0682790909130952	-0.189828031613095	0.0218281572154762	-0.131947450697619	0.0909662712845238	0.00267320035238095	0.213629728836905	-7.54698083333335e-05	0.0765678187845238	-0.143308330455952	0.191854537344048	0.112274233922619	-0.0414930316309524	-0.0713004479488095	0.198932204808333	-0.0565319645047619	-0.324040006320238	-0.270880052845238	0.20662923664881	-0.0984169525928571	0.0222405867547619	-0.165791543078571	0.0263175299583333	-0.069515570775	-0.129508765584524	0.0850181777380952	-0.183618431059524	-0.128738303310714	0.11210961897381	0.0545823114190476	-0.0755782858261905	0.0885193348928571	0.0063855575547619	-0.31956987427381	0.0789529910976191	0.0654915685964286	-0.16920842819881	-0.0762724237380952	0.0775393200714286	0.0315038943928571	-0.0542808585571429	0.00809934223535714	-0.243957831214286	-0.016231871775	0.337099324591667	0.418527102060714	-0.184780986191667
ARL6IP1	0.25094855402381	-0.388962240353571	-0.372227695654762	-0.666913602439286	0.323772905290476	-0.188865546795238	0.268881619013095	-0.282623585	-0.53542153519881	-0.311992092314286	0.273160900852381	-0.0261536815833333	0.447048855365476	0.286561127651786	0.311763710163095	0.256398457111905	-0.707517887219048	0.49697817944881	0.0368584648880952	-0.0811867801261905	-0.494651047880952	-0.0431312698107143	-0.550667771516667	0.605460882846429	-0.799286976659524	-0.148297985533333	-0.942471493702381	-0.886244384207143	0.0558251178690476	-0.869023228079762	0.0628193971166667	-0.446146974658333	0.0269820705154762	0.57512300175	0.356613913530952	-0.512748154702381	0.341226746354762	-0.0169364391178571	-0.639822697702381	0.35863823257381	-0.194985344736905	-0.429607782883333	-0.192039840932143	0.358790808255952	-0.494651047880952	-0.483050115595238	-0.0672604142452381	-0.172277869021429	-0.218875176889286	-0.320054915644048	-0.69189380264881	-0.351612484888095	0.292259836369048	0.511319024114286	0.122801766407143	0.336137750563095	0.423265903383333	0.455365341911905	0.400265289380952	0.0781960169976191	-0.372453190966667	0.281522935796429	0.24562862595119	0.367041219595238	0.266071772284524	0.128363853594048	-0.444069487146429	0.294604779038095	0.572706021863095	-0.95263962365	0.0609064834583333	-0.660154474145238	-0.492651248363095	0.0246145174285714	-0.0400381113380952	0.0515518048904762	0.366821102319048	0.0845776527261905	0.392726863778571	0.303122694538095	-0.139522536547619	0.359755990961905	-0.226672510540476	-0.12751478452619
ARL6IP4	0.186306350997619	0.007185729975	0.340228782195238	0.439416492114286	0.161335573875	0.246502809235714	0.199953603489286	-0.0854173336535714	0.0948861472428571	0.0252836553154762	-0.353073169139286	-0.155380345634524	-0.145834216615476	0.143354108660714	-0.180972647761905	-0.161678138313095	0.339571440342857	-0.081714307277381	0.0108669859607143	-0.0145046082642857	0.375537194767857	0.244424584484524	0.0735339249321428	-0.241417168532143	-0.113346449821429	0.0759573635404762	-4.39310285714286e-05	0.208468357702381	-0.243436805922619	0.219182828678571	0.295527795515476	0.0987620459059524	-0.312438684971429	-0.270116114128571	-0.132526385271429	0.383176807417857	0.0366243837	0.12789178017619	0.111490033196429	-0.60851438765	0.2212225523	-0.0133490802238095	-0.0398983370761905	-0.33903580072619	-0.146143857094048	0.0217266881404762	-0.192122133119048	0.0374067455642857	-0.00310318693809524	0.0636382088988095	0.035499760722619	-0.161678138313095	0.00943502583571429	0.112315809194048	0.362851736252381	0.0268463371803571	0.186539952242857	-0.0172357230357143	0.0554696597952381	-0.191228459917857	0.178816773166667	-0.220345179733333	-0.416804623610714	-0.0046824500047619	-0.0586841842440476	-0.197271393494048	-0.16993192092619	0.0737298682678571	0.0950870511559524	0.0650684053345238	-0.0863347684238095	-0.124596208554762	-0.192295717420238	-0.013192885497619	-0.385564372566667	-0.276104897635714	-0.366075671909524	0.0341819454071429	0.0347943794714286	0.130137866207143	-0.0987118930559524	0.00369575473809524	0.122748840135714	-0.0964566087130952
