id	GSM1302047_Control	GSM1302054_Control	GSM1302056_Control	GSM1302057_Control	GSM1302070_Control	GSM1302072_Control	GSM1302073_Control	GSM1302075_Control	GSM1302033_Treat	GSM1302034_Treat	GSM1302035_Treat	GSM1302036_Treat	GSM1302037_Treat	GSM1302038_Treat	GSM1302039_Treat	GSM1302040_Treat	GSM1302041_Treat	GSM1302042_Treat	GSM1302043_Treat	GSM1302044_Treat	GSM1302045_Treat	GSM1302046_Treat	GSM1302048_Treat	GSM1302049_Treat	GSM1302050_Treat	GSM1302051_Treat	GSM1302052_Treat	GSM1302053_Treat	GSM1302055_Treat	GSM1302058_Treat	GSM1302059_Treat	GSM1302060_Treat	GSM1302061_Treat	GSM1302062_Treat	GSM1302063_Treat	GSM1302064_Treat	GSM1302065_Treat	GSM1302066_Treat	GSM1302067_Treat	GSM1302068_Treat	GSM1302069_Treat	GSM1302071_Treat	GSM1302074_Treat	GSM1302076_Treat	GSM1302077_Treat	GSM1302078_Treat	GSM1302079_Treat	GSM1302080_Treat
AACS	-0.4882860583375	-0.840893333333333	-0.77867048680625	-1.15014965277708	-0.124543402427083	-0.377258854166667	-0.581001510764583	-0.486008853129167	-0.625862499652083	-1.24985006945	-0.937561302083333	-0.867303836809375	-1.05451458333333	-0.864899826395833	-0.818057291666667	-1.25395375	-0.949941753819792	-0.801464513889583	-1.11320971527917	-1.24820590277708	-1.08017585416979	-0.882798264583333	-0.938708854164583	-0.95721180625	-1.00237309027708	-0.856731510071875	-1.16225034722292	-0.456273611110417	-0.8126498263875	-0.919983298608333	-0.913368229166667	-1.14778055555625	-0.968426735422917	-1.1561046875	-1.04852812847708	-1.02865225694375	-1.01260041666458	-0.94364131944375	-0.704578819445833	-1.08861493402708	-0.687178889577083	-0.792372222916667	-1.15310173611042	-0.912477777083333	-1.01206475	-0.718009027777083	-0.972563541666667	-0.967619896527083
AADAC	1.9299038125	1.66282708333333	1.22403680555417	1.82811285416667	1.1614930555625	0.844830381247917	2.32568229166667	1.93697534722292	2.13415277777708	4.228321875	3.01422395833333	3.22331944444375	1.21281381249792	2.30026754166667	2.5690163125	4.40513854166667	3.75320695138958	3.767569375	3.82223645138958	1.90469063194583	2.81824236111042	1.97829166666667	0.63056180625	1.17224000000625	1.88368107638958	2.43985055555625	3.15871909722292	1.86862135416667	2.29204427083333	1.99664513888958	1.83432222222917	1.09422396528542	3.53781875	0.988644917007292	2.13415277777708	1.3854100625	2.89641354166667	1.16064722916667	3.34792430554792	3.03543403472292	3.3311006875	2.18586944444375	2.88514895833333	2.33980278472292	4.17857395833333	3.04184479166667	3.0515329930625	1.03049634722292
AADACL2	0.0420079861875	0.0826845659416667	0.0440792534062499	0.136649652430208	0.195822656247917	-0.24425486180625	0.121352777782292	-0.0390225347260416	0.189386285072917	-0.0374116320833333	0.235267360422917	0.17779555555625	0.21798868125	-0.00404991320208333	0.152982222217708	0.243922725694792	0.132450173611458	0.051337065971875	-0.106459114967708	0.311732430207292	1.34592761111042	-0.0820861111458333	-0.021188888875	-0.18432138855	-0.2487296875	-0.0154642361041667	0.22612968784375	0.443847378121875	-0.090964236175	-0.223303819102083	-0.1354469798625	-0.0649678820145833	-0.0279616320145833	-0.0615378820125	-0.0870818576416667	0.0260734376375	0.141225885069792	-0.170685243052083	0.0661894097979167	0.0366463887854167	0.239816892705208	1.10899513888333	0.26514513888125	0.25103428785	0.20303437638125	-0.122606839586458	-0.025975	-0.0945959722208333
AADAT	0.1618390625	-0.027424895903125	-0.462474304860417	-0.400115971514583	-0.15757734340625	-0.287881076389583	-0.504688419096875	-0.36456805624375	-0.3873039923625	-0.688741111804167	-0.492030798264583	-0.436771006945833	-0.284659201402083	-0.23982430625	-0.208896701389583	-0.377592186804167	-0.428268253966667	-0.699800868402083	-0.488597898959375	0.01659930541875	-0.09903906243125	-0.0214690971520833	-0.360233784027083	0.0710077258333333	-0.187930902779167	0.0605315625281251	-0.649785069445833	-0.18659881944375	-0.403482117361458	-0.523103646527083	-0.561393229158333	-0.26126006944375	-0.417272222220833	-0.713161458336458	-0.306812603471875	-0.919379513895833	0.0166382985427083	-0.191517205902083	-0.407050138889583	-0.403482117361458	-0.2264483673625	-0.8908064236125	-1.10588268055417	-0.6136703125	-0.454203125	-0.2324458326375	-0.394274479861458	-0.5202185392375
AAGAB	-0.171879165964583	-0.13260069513125	-0.4854538888875	-0.447590277775	-0.31624694445	-0.360717534720833	-0.582805243055208	-0.496894097222917	-0.295268750004167	0.0996340280968749	-0.337623264583333	-0.0869697916666667	-0.321486979160417	-0.001065625	-0.16202197420625	-0.292382465277083	-0.368508705353125	-0.0932762500708333	-0.103517361110417	-0.607686214934375	-0.183284376395833	-0.09219142360625	-0.20661267430625	-0.112674304860417	-0.2818611111125	-0.289343750003125	-0.455403472222917	0.0967730902770833	-0.181454513889583	-0.162547915972917	-0.23785059454375	0.102553402779167	-0.1257527798625	-0.34845757645625	0.00536189233020833	-0.35643368124375	-0.51778576388125	-0.0862743054145833	-0.288969271527083	-0.60488055555625	-0.275254860416667	-0.251270277775	-0.2875678578375	-0.301357292360417	-0.302497468083333	-0.0743071527770833	0.00545144676458333	-0.290686284722917
AAK1	0.208019270833333	0.306661458335417	0.191823090291667	0.12455729236875	0.24886388819375	0.159592152785417	0.167709375	0.322886041666667	0.235267360422917	0.135303541666667	0.230277638888542	0.110660416666667	0.200898611804167	0.0301329861833334	-0.00851145833333333	0.18984138819375	0.136514583333333	-0.0114437500770833	0.149042864235417	0.104413541033333	0.16317274375625	0.147932292360417	0.2763616319375	0.29352812500625	0.252123958327083	0.209460451389583	0.120100521527083	0.19415625	0.210982290275	-0.0809118056166667	0.10358281180625	0.0353704861020833	0.194283853472917	0.17015094444375	0.12296649305625	0.162945486120833	0.1775802076375	0.25406249930625	0.140400347222917	0.252275486104167	0.154082552427083	0.16653350555625	0.332711563889583	0.17749461875	0.12845017430625	0.291936805554167	0.0983713541666667	0.195394270833333
AAMP	-1.02865225694375	-0.403735589577083	-1.0753413194375	-0.934510590277083	-1.10588268055417	-0.81288645833125	-0.615385156944792	-0.65874114583125	-1.02044584097292	-1.03670910416667	-0.943759722221875	-1.24820590277708	-1.07931840278542	-1.02800001388958	-0.946073959027083	-1.06073680555417	-1.01402482708333	0.200898611804167	-1.23139131944375	-1.10819756944375	-1.04621631944375	-1.21432534721458	-0.79058078125	-1.32050364583958	-0.974901562502083	-0.750997568402083	-0.92942864583125	-1.04240880555625	-1.09563750694375	-0.983967273959375	-0.986312673958333	-1.24728291170625	-1.29613506944375	-1.24668802083333	-1.21574694444583	-1.10896440277083	-0.846957292354167	-1.04487604166458	-0.920938542360417	-1.07423229166667	-0.841133540970833	-0.722369790972917	-0.879611458333333	-1.08808073611042	-0.782789235416667	-0.946364930554167	-1.24326614583333	-1.06943017013958
AANAT	0.4035484381875	0.3471078125	0.103754600382292	0.3529890618125	0.19152508680625	0.210870832639583	0.266025173267708	0.17749461875	0.192858385069792	0.690541145833333	0.317613542360417	0.125164888740625	0.418714161004167	0.33893732638125	0.0938157121218751	0.313813976042708	0.314415972222917	0.0895742186843749	0.366785138538542	0.057864756875	0.0552602084729167	0.332711563889583	0.386841267711458	0.312118229160417	0.19586423610625	0.37655225764375	0.186547570139583	0.118925868064583	0.265941580209375	0.100694618020833	0.07678246520625	0.449609357638542	0.381045816314583	0.338226214583333	0.3649401048625	0.268799270490625	0.167709375	0.110727084027083	0.10874999930625	0.394583072570833	0.293645311110417	0.400097222222917	0.376095643403125	0.2181299829875	0.105577395833333	0.221661024654167	0.498383158333333	0.342187152777083
AARS	-1.76367083333333	-1.473521875	-1.93884965277708	-1.66741354166667	-1.30766493055417	-1.5862399375	-1.54281319444375	-0.928747082989583	-1.822209375	-2.387309375	-1.90610747222917	-2.02327163194583	-2.12440102083333	-1.97068264583333	-1.90884201388958	-2.07858072916667	-2.09469235416667	-1.31152153472292	-2.16355729166667	-1.75208333333333	-1.67841145833333	-1.92243298611042	-1.778075	-2.01676579166667	-1.68507537846875	-2.05277430555417	-2.0488388611125	-1.68815820833333	-1.78885729166667	-1.85701006944375	-1.83687378472292	-2.04040944444375	-1.98842013888958	-2.07328527777083	-2.03645902777708	-1.73421055555625	-2.10096614583333	-1.94335610416667	-1.81325202083333	-1.86708854166667	-1.84257243055625	-1.69395625	-1.90500861111875	-1.67648542361042	-1.66741354166667	-1.57942846527708	-2.21162986111042	-1.85550097222292
AARS2	-1.21215851388958	-0.676226041666667	-1.07197014236042	-0.876217882290625	-0.915656597222917	-0.990007645833333	-1.26849010416667	-0.922036456952083	-0.986659288888542	-0.723994722229167	-0.98544818819375	-1.14878905902812	-1.30000486111042	-0.838413888202083	-1.00690694444375	-1.14523994791979	-1.4605484375	-0.8623475694375	-1.12019409722396	-0.97525225625625	-0.641045972914583	-1.16272131944375	-0.98162291666875	-0.775517447569792	-0.754801128472917	-1.23477846527917	-1.13995448263958	-1.2288555555625	-1.13764581944375	-0.92544826319375	-0.945325955213542	-0.96223954826875	-1.19209635416667	-1.52066145138958	-0.9472421875	-1.16781041666667	-0.38567881944375	-0.749293576384375	-0.9760883684	-1.04054340972292	-0.869206597222917	-1.20140659722083	-1.20294570833333	-0.902562465277083	-0.81927447986875	-0.840317014583333	-1.14247639583333	-1.02077170833333
