id	GSM2978789_Control	GSM2978790_Control	GSM2978791_Control	GSM2978792_Control	GSM2978793_Control	GSM2978794_Control	GSM2978795_Control	GSM2978796_Control	GSM2978797_Control	GSM2978798_Control	GSM2978799_Control	GSM2978752_Treat	GSM2978753_Treat	GSM2978754_Treat	GSM2978755_Treat	GSM2978756_Treat	GSM2978757_Treat	GSM2978758_Treat	GSM2978759_Treat	GSM2978760_Treat	GSM2978761_Treat	GSM2978762_Treat	GSM2978763_Treat	GSM2978764_Treat	GSM2978765_Treat	GSM2978766_Treat	GSM2978767_Treat	GSM2978768_Treat	GSM2978769_Treat	GSM2978770_Treat	GSM2978771_Treat	GSM2978772_Treat	GSM2978773_Treat
 HNRNPU-AS1 	9.02993370833333	8.42108229166667	8.0696703125	8.34359620833333	9.35498666666667	8.63940516666667	7.3887624375	8.9359671875	8.60561552083333	8.71888483333333	8.21892427083333	9.46428229166667	10.0321348958333	10.2278830208333	10.2505060416667	10.0032740625	10.3418834375	9.48896104166667	10.079469375	10.0757286458333	10.285928125	9.98353589583333	10.2534979166667	9.46428229166667	9.88018004166667	10.2643477083333	10.2664027083333	10.3993607708333	10.126695	9.72117625	10.0474960208333	9.79996395833333	10.2494711666667
 HNRNPU 	9.435056875	9.37855952083333	9.28348	9.19914141666667	9.8423984375	9.55239020833333	8.797421875	9.75034625	9.56124614583333	9.60804233333333	8.9480884375	10.8932552708333	11.4854378125	11.2660734583333	11.1394814583333	11.1911032708333	11.2688520416667	10.9633215416667	11.061044875	11.2860234166667	11.1130132291667	11.2167857708333	11.3201561041667	10.8956766041667	11.022392625	11.5327029583333	11.5075222291667	11.5289455625	11.4042225	11.4181591875	11.3417368125	11.218674875	11.3058642916667
 HNRNPUL1 	10.302414375	10.5323680416667	10.51086875	10.3728197916667	10.2634146875	10.3002904375	10.7270810833333	10.1495052708333	10.2354348541667	10.2765341041667	10.596065625	9.62774383333333	9.49363641666667	9.382965625	9.46041052083333	9.4576271875	9.600834125	9.532460375	9.40411327083333	9.38711277083333	9.41477360416667	9.4994965625	9.28165547916667	9.53201416666667	9.29470447916667	9.31016145833333	9.42292	9.35461072916667	9.35461072916667	9.36793260416667	9.47933577083333	9.34545791666667	9.46653404166667
 HNRNPUL2 	8.360280625	8.50266770833333	8.94156885416667	8.73333395833333	8.876336875	8.90443202083333	8.6850244375	8.71143677083333	8.6149861875	8.6434635	8.46114489583333	9.67664339583333	9.77895927083333	9.93208845833333	9.89774789583333	9.743680625	9.80650139583333	9.8395778125	9.94798558333333	9.81274291666667	9.62715552083333	10.02691	9.56970235416667	9.75349379166667	9.76607391666667	10.0886732291667	10.2178726770833	10.1230815625	9.83511979166667	10.0866867083333	9.89337145833333	9.9341835	10.0417879166667
 HOGA1 	6.41571141666667	6.45553489583333	6.82395172916667	6.50257675	6.44243447916667	6.53780020833333	6.77321552083333	6.37447870833333	6.3617065	6.54556754166667	6.50337270833333	6.22771745833333	6.27061160416667	6.1636916875	6.30330833333333	6.1743425	6.46401854166667	5.79795	6.172215	6.21008447916667	5.97746791666667	6.00806085416667	6.05053552083333	5.91998802083333	5.92271364583333	6.170790875	6.1042431875	6.21578770833333	6.14636552083333	6.31273208333333	6.29538470833333	6.3767765625	6.20169645833333
 HOMER1 	6.925170375	7.51614364583333	7.1767729375	6.95518791666667	7.13139470833333	6.743775	7.43892229166667	6.81827558333333	7.02774302083333	6.90308854166667	7.47879760416667	6.65763916666667	7.15944197916667	6.82244729166667	6.43571083333333	6.48919525	6.936269375	7.55142958333333	7.1781953125	6.83196041666667	7.17310302083333	6.7128025	7.924069375	6.75399725	7.2308274375	7.15678683333333	7.99432510416667	7.40524047916667	6.480701	7.17754958333333	7.85454570833333	7.5994140625	7.444134375
 HOMER2 	7.37256979166667	7.46964104166667	7.24048697916667	7.50876322916667	7.279305625	7.64346010416667	7.42064072916667	7.424015625	7.7703153125	7.47768177083333	7.3365975	7.78517377083333	8.2949813125	8.28242785416667	8.0831284375	8.0588921875	7.54591266666667	7.67055958333333	7.35810427083333	7.92467895833333	7.88386275	8.22459875	7.53596854166667	8.03219135416667	8.05968302083333	7.24781985416667	8.3093169375	7.150820375	7.46314364583333	7.97654229166667	7.83532802083333	7.7651025	7.7487915625
 HOMER3 	8.3553209375	8.4880021875	8.52416910416667	8.41520777083333	8.09881645833333	8.2650671875	8.572708125	7.93587804166667	8.30728379166667	8.10218039583333	8.511605	8.50393854166667	8.55326166666667	8.46971208333333	8.58085275	8.6850244375	8.8356750625	8.47178672916667	8.65960745833333	8.53375729166667	8.42571510416667	8.4425825625	8.2823154375	8.75692170833333	8.72133125	8.4596525	8.40414291666667	8.17421125	8.40386739583333	8.36265385416667	8.50612989583333	8.410908375	8.45986635416667
 HOOK1 	5.789158375	5.14394972916667	5.01960864583333	5.01007833333333	5.775174375	5.29326395833333	4.88044691666667	5.32227114583333	5.06541670833333	5.29801666666667	4.58852864583333	7.35198375	8.02917614583333	7.3579478125	7.12448208333333	7.1097609375	6.20112316666667	6.77257329166667	7.10698927083333	7.4122509375	7.42139625	7.76769484375	7.38734270833333	7.50938229166667	7.47617114583333	7.08775277083333	8.25152464583333	6.51953235416667	7.34161614583333	8.17694645833333	7.1915071875	7.39532358333333	7.45807323958333
 HOOK2 	7.38852864583333	7.47567453125	7.80913770833333	7.4880490625	7.70223260416667	7.69300552083333	7.43174572916667	7.53167714583333	7.7473359375	7.552643125	7.39691958333333	7.44149458333333	7.69045927083333	7.921875625	8.02960895833333	7.40222	7.27066358333333	7.6298796875	7.32647004166667	7.538230625	7.6533890625	7.56522816666667	7.32835520833333	7.64069572916667	7.8474335	7.42595729166667	7.745786875	7.23967354166667	7.37573797916667	7.57648385416667	7.7163758125	7.774723125	7.56580183333333
 HOOK3 	8.67388229166667	8.23446889583333	8.03851583333333	8.2540821875	8.82383354166667	8.17069089583333	8.19006854166667	8.35100625	8.25728229166667	8.43373225	8.0973169375	9.2064834375	9.61375270833333	9.5640946875	9.54455708333333	9.4595003125	9.63737695833333	9.58752160416667	9.70913104166667	9.57117635416667	9.58176802083333	9.61102	9.792025625	9.37186566666667	9.43947177083333	10.0070372291667	9.73674489583333	9.9740221875	9.72252333333333	9.87606185416667	9.816730625	9.93662108333333	9.91359166666667
 HOPX 	8.71943770833333	8.648043625	8.5461725	8.46839416666667	8.570916875	8.7507678125	8.57532395833333	9.007906875	8.61382333333333	9.14778583333333	8.83004375	6.7682075	7.8646426875	8.309047875	8.73596208333333	6.9088715625	6.94504333333333	8.11247177083333	8.2399215625	8.360280625	8.01338927083333	7.60881942708333	7.9709746875	7.34516552083333	7.55468785416667	8.20404114583333	7.54792260416667	7.7423674375	7.89458197916667	7.81593025	7.88685422916667	8.481192875	7.88506125
 HORMAD1 	4.9632105	5.25615145833333	5.3155428125	5.17525697916667	5.67000895833333	4.82400895833333	5.81026291666667	5.19940625	5.042875875	4.98780947916667	5.40788041666667	6.151096	5.68915104166667	5.72470010416667	7.35730864583333	5.63567677083333	5.93546933333333	4.80031447916667	5.67573885416667	6.45369645833333	6.1324490625	6.02086191666667	5.79207947916667	5.73797151041667	6.76336816666667	5.299545625	5.82628822916667	5.99773802083333	5.32362360416667	5.98519820833333	7.4465618125	5.71843808333333	6.9526986875
 HORMAD2 	4.2908494375	4.44837441666667	4.1721150625	4.30273385416667	4.23565802083333	4.22550854166667	4.2261071875	4.63027172916667	4.3753925	4.32746204166667	4.17062854166667	4.24863785416667	4.36713347916667	4.01705004166667	3.93190264583333	3.80533125	4.1476048125	4.54389033333333	4.5308471875	4.06754760416667	4.3504198125	4.18361770833333	3.90675708333333	4.67128077083333	4.09206979166667	3.96862391666667	4.2283884375	4.508195	4.12912764583333	4.32313015625	4.47761125	4.36354770833333	4.14893520833333
 HOXA-AS2 	6.18832010416667	5.67947604166667	6.32888910416667	6.15804645833333	5.03439870833333	5.44444291666667	6.9105578125	5.03439870833333	5.34557379166667	5.595890625	6.81903675	4.39699416666667	4.3228196875	4.7644575	5.176618125	4.83658402083333	4.8328871875	4.97200520833333	5.26547395833333	4.407574375	4.57102489583333	5.1306010625	4.84888458333333	4.67776295833333	4.698295625	4.75928845833333	4.97801364583333	4.69935854166667	4.63748427083333	5.20148958333333	4.966856875	4.94024822916667	5.08378895833333
 HOXA1 	5.62159104166667	5.17081822916667	5.13020870833333	5.39169166666667	5.25310760416667	5.01323145833333	5.4317403125	5.1178555625	5.133620625	5.1306010625	5.44902645833333	4.95415947916667	5.1552109375	5.25478983333333	5.1835846875	5.13834272916667	5.12459270833333	5.2797578125	5.28062104166667	5.01566666666667	5.23244916666667	5.17867677083333	4.72489708333333	5.1370224375	5.19940625	5.07433420833333	4.66868145833333	5.09568979166667	4.99492172916667	5.043231125	5.06400145833333	4.91300452083333	5.21417441666667
 HOXA10 	6.35475270833333	6.17119791666667	6.1042431875	6.15639989583333	6.08904777083333	6.23582283333333	6.37243520833333	6.2221275	6.54296060416667	6.34690290625	6.38866504166667	6.396270625	6.61931625	6.54908625	6.61269875	6.74269358333333	6.59373364583333	6.34884627083333	6.050245625	6.19649635416667	6.3824461875	6.233556875	6.35215395833333	6.47974333333333	6.2716078125	6.3978150625	6.39769598958333	6.57002597916667	6.53916572916667	5.98101183333333	6.40030955208333	6.32562760416667	6.30877541666667
 HOXA11 	4.86545989583333	5.00166625	5.15155947916667	4.87411010416667	5.05640483333333	4.99861875	5.07199458333333	4.96877833333333	5.02937625	4.92002	4.78952139583333	4.957425625	4.90315552083333	4.6190459375	4.758880625	4.92899145833333	4.8604353125	4.91821270833333	4.51786770833333	4.77105333333333	4.7631118125	4.97694833333333	4.72361833333333	4.69251885416667	5.0297474375	5.10831708333333	4.55306125	4.78900583333333	4.80766166666667	4.58266427083333	4.56717235416667	4.98099427083333	4.9537790625
 HOXA13 	6.8520875625	6.941138125	6.73608914583333	6.7088800625	6.65072239583333	6.6348875	6.883155	6.6781666875	6.83052458333333	6.66378514583333	7.00656479166667	6.56601014583333	6.6757859375	6.89009333333333	6.75892822916667	6.75360822916667	6.63195489583333	6.57185260416667	6.4631844375	6.57946458333333	6.45765052083333	6.66635539583333	6.3811728125	6.49882297916667	6.50965991666667	6.58898239583333	6.25522166666667	6.57491458333333	6.7611318125	6.3895885	6.50640708333333	6.57690229166667	6.420711125
 HOXA2 	8.04765729166667	7.74267390625	8.25282583333333	7.8686115	7.07546927083333	7.39094785416667	8.45484589583333	7.08986495833333	7.05732822916667	7.43081884375	8.6313661875	5.97976677083333	5.70454666666667	5.9802946875	6.24755822916667	5.67722541666667	6.33118083333333	6.5442628125	6.901745375	5.97333972916667	6.24385479166667	6.49182510416667	6.30904427083333	6.298085375	6.11910829166667	6.615386375	6.3232959375	6.9376600625	5.81052427083333	6.67617510416667	6.57124697916667	6.364346875	7.23209560416667
 HOXA3 	7.48717583333333	7.52342908333333	7.96938385416667	7.519525625	7.21348416666667	7.4612140625	7.9458394375	7.09261552083333	7.01452760416667	7.39691958333333	7.87603697916667	6.66122614583333	6.63442	7.09408047916667	7.09578795833333	7.04556589583333	7.03359072916667	6.97967616666667	7.38605489583333	6.98794375	7.05657229166667	6.86962583333333	6.72391875	6.85047770833333	6.87057260416667	7.42488614583333	6.99899416666667	7.38659375	7.1329440625	7.236525875	6.99467072916667	7.169600625	7.27346197916667
 HOXA4 	7.82179385416667	7.5685720625	8.04927385416667	7.53428297916667	6.90829697916667	7.08425833333333	8.337443125	6.91085479166667	6.982884375	7.57331125	8.698414375	6.1322125	6.07625416666667	5.803035625	6.1831234375	5.36901072916667	6.23411895833333	6.19521495833333	6.376284625	5.7410746875	6.105674375	6.46557916666667	5.960889375	6.14311583333333	6.01915635416667	6.05678708333333	6.0194491875	6.441419375	5.51773802083333	6.07866010416667	6.09711660416667	6.05080014583333	6.56213104166667
 HOXA5 	8.72318285416667	7.92467895833333	8.75106816666667	8.392921875	7.550814	7.8335815625	9.14529777083333	7.662695625	7.50893910416667	8.1806725625	8.9680578125	7.49649052083333	7.44556020833333	7.47139833333333	8.22969839583333	7.583546875	8.18594429166667	7.9436103125	8.65830578125	8.02917614583333	7.93698260416667	8.78047458333333	7.79621875	7.66456052083333	7.66292472916667	8.4500880625	7.858170375	8.3621419375	7.67396583333333	8.24823965625	8.3149890625	8.42720822916667	8.79821552083333
 HOXA6 	7.92728358333333	7.66281017708333	8.365540375	7.73685166666667	7.10698927083333	7.3659565625	8.45598510416667	7.12531547916667	7.7919403125	7.7238600625	7.97144208333333	6.3965221875	6.31899820833333	6.5617084375	6.52465885416667	6.4118085	6.46708423958333	6.4024510625	6.51792458333333	6.3242386875	6.41611475	6.35529333333333	6.216047125	6.5393675	6.064205	6.47797916666667	6.294255625	6.7460618125	6.25014666666667	6.19267104166667	6.4130275	6.87659385416667	6.69190364583333
 HOXA7 	7.98094125	7.7157371875	7.89762333333333	7.91108822916667	7.03100597916667	7.72410208333333	8.34727458333333	7.36771208333333	7.75475635416667	8.2176369375	8.24259125	6.805891875	6.4853278125	6.72202166666667	6.77449329166667	6.92484266666667	6.92326041666667	6.72160416666667	7.240656875	6.84685610416667	7.0180140625	6.81866035416667	6.681249625	7.10432208333333	6.86679291666667	7.11851708333333	6.6629978125	7.1123836875	7.067644375	6.890730625	7.058769375	7.02124427083333	7.06490452083333
 HOXA9 	5.65453164583333	5.4436355625	5.72153666666667	5.49821375	5.75243702083333	5.58713527083333	5.52787770833333	5.54259145833333	5.64182773958333	5.50451364583333	5.66683308333333	5.6126413125	5.28878379166667	5.29470445833333	5.30448708333333	5.4430040625	5.61370589583333	5.615801	5.6126413125	5.2747040625	5.1910890625	5.29701270833333	5.53466822916667	5.53542014583333	5.42973052083333	5.65755254166667	5.26134004166667	5.45116541666667	5.49077145833333	5.0667525	5.59447327083333	5.67520108333333	5.40846502083333
 HOXB-AS3 	6.95863927083333	7.03398864583333	6.94984520833333	6.93667364583333	6.61434572916667	6.83329045833333	7.25863633333333	6.7647090625	7.01327245833333	6.8698133125	7.3327265625	6.52015220833333	6.66856739583333	6.62539375	6.65592652083333	6.70955160416667	7.01882833333333	6.3915381875	6.72485464583333	6.675156875	6.51675135416667	6.26425577083333	6.57185260416667	6.293661875	6.04090947916667	6.62335354166667	6.2261984375	6.59888733333333	6.459774375	6.256644375	6.63548525	6.47325708333333	6.51769691666667
 HOXB1 	6.04754125	6.38889829166667	6.12609197916667	6.04951116666667	5.94963072916667	6.11131	6.07554791666667	6.18748447916667	6.13956854166667	6.14045964583333	6.14115452083333	6.05080014583333	5.84135947916667	5.73836139583333	6.14451875	6.218956875	6.4232478125	5.48105166666667	5.941078125	5.97746791666667	5.963365	5.5312393125	5.61846145833333	6.02402895833333	6.00594485416667	6.20079479166667	6.00885410416667	6.0854153125	6.21152479166667	5.97405715625	5.94237389583333	5.8853636875	5.65630875
 HOXB13 	5.77448197916667	5.866218125	6.14451875	5.92174885416667	6.1945603125	6.09924802083333	5.87027708333333	6.00436979166667	5.83765666666667	6.07108020833333	5.873125875	5.62851347916667	6.11398109375	6.04849125	5.65778958333333	5.97489235416667	5.86885385416667	5.658944375	5.38998927083333	5.63684479166667	5.48253833333333	5.84802854166667	5.28551708333333	5.73571597916667	5.70614177083333	5.83250708333333	5.49104072916667	5.75243702083333	6.07241083333333	5.82250829166667	5.52056625	5.57305645833333	5.51114895833333
 HOXB2 	7.956265625	7.971874375	8.19840239583333	8.08520833333333	7.66101947916667	7.55526229166667	8.377839375	7.4942796875	7.71001795833333	8.149847375	9.23237591666667	6.89694072916667	6.74997604166667	6.73004135416667	6.92717395833333	6.95334416666667	6.897316875	6.97316916666667	7.33130354166667	7.05170260416667	7.09535833333333	7.05349833333333	6.97857385416667	7.23327620833333	7.21584947916667	6.66467416666667	6.56449458333333	7.32938239583333	6.53621485416667	6.74747816666667	6.56908670833333	6.53899677083333	6.88835177083333
 HOXB3 	7.345905625	6.945895	7.37990516666667	7.17182541666667	6.82439891666667	7.12118125	7.61245447916667	6.79456677083333	6.75020479166667	7.18089760416667	7.74430541666667	6.67959416666667	6.310123125	6.91815135416667	6.936269375	6.60891379166667	6.95574170833333	6.93875277083333	6.96367197916667	6.71328625	6.8563478125	6.78027125	6.22122416666667	6.74595260416667	6.7031971875	7.04297072916667	6.88445583333333	6.95375839583333	6.8443318125	6.91182652083333	6.7021590625	6.71738916666667	7.2606974375
 HOXB4 	7.65367666666667	7.9532490625	8.0602925625	7.69045927083333	7.41708229166667	7.59996270833333	8.10646052083333	7.3907618125	7.45521470833333	7.42943110416667	7.93651072916667	7.20267645833333	6.94852916666667	7.20508625	7.09162325	7.03674610416667	7.22414760416667	7.24328708333333	7.47197916666667	6.97136239583333	6.969575375	7.05578416666667	6.96585291666667	7.195185625	6.96278010416667	7.19918927083333	7.05657229166667	7.30023520833333	7.2864071875	7.0614293125	7.10432208333333	7.08338708333333	7.44389770833333
 HOXB5 	6.24403541666667	6.08024666666667	6.05574875	6.069826875	5.77656802083333	5.909407875	6.67758635416667	5.748990625	5.86733	6.07191666666667	6.69453847916667	5.66497120833333	5.70210447916667	5.84227208333333	5.81164052083333	5.52608020833333	5.58925541666667	6.05887125	5.79254041666667	5.71093645833333	5.80217875	5.61637114583333	5.76853	6.2622561875	5.84105916666667	6.0533753125	5.6778328125	5.87374927083333	5.70102270833333	5.52342395833333	5.93672847916667	6.02252558333333	6.24653739583333
 HOXB6 	6.31823208333333	6.12922870833333	6.08729270833333	6.0707934375	5.70001854166667	5.78824458333333	6.6450968125	5.7570928125	5.84823483333333	5.62400708333333	6.77167489583333	5.94470270833333	5.81599333333333	5.58815070833333	6.25388177083333	5.73571597916667	5.84164358333333	5.79157527083333	5.929275	5.60324614583333	5.6721753125	5.75856916666667	6.03424239583333	5.803920625	5.69174291666667	5.5837436875	5.64045354166667	5.733804625	5.62400708333333	5.69692963541667	5.16923958333333	5.92050083333333	6.13427010416667
 HOXB7 	6.25314683333333	6.269604625	6.084935375	6.00736775	5.86507958333333	6.10748891666667	6.5044125	6.0048515625	6.15187229166667	6.20143427083333	6.32071083333333	6.11687229166667	5.9536690625	6.192210625	6.17604291666667	5.94470270833333	6.19075233333333	6.5940011875	6.61190552083333	6.01915635416667	6.15229791666667	6.14140233333333	6.1673440625	6.454570625	6.08802260416667	6.42875083333333	5.9380171875	6.53034927083333	6.256253125	5.8717471875	6.11284614583333	6.24051458333333	6.19075233333333
 HOXB8 	6.003061875	6.0816946875	6.34164603125	6.0510746875	5.92759958333333	6.06956670833333	6.41392729166667	6.05678708333333	5.9715984375	5.94993375	6.37920635416667	6.09294166666667	5.7359246875	5.9799896875	6.08608975	6.01719985416667	6.03191579166667	5.45209739583333	5.8939593125	5.9547053125	5.90280020833333	5.54183733333333	5.77548097916667	5.916189375	5.69526708333333	6.09396285416667	5.873125875	5.956420625	5.98900154166667	5.547916875	5.94670458333333	5.69356020833333	5.833768125
 HOXB9 	5.97333972916667	6.10126385416667	6.010896875	6.08632770833333	5.97541614583333	5.86144395833333	6.27238345833333	6.02381447916667	6.13371020833333	6.03021429166667	6.210571	5.8717471875	6.01719985416667	6.0707934375	5.963365	6.1831234375	5.84639610416667	5.9536690625	5.77656802083333	6.17019958333333	5.85443083333333	6.15676947916667	5.61910833333333	5.96520552083333	5.8036513125	5.747149375	5.72411872916667	5.67546583333333	5.3869096875	5.27608579166667	5.9783984375	5.72669489583333	5.84428697916667
 HOXC10 	5.562391875	5.3887780625	5.64750254166667	5.45024260416667	5.23628602083333	5.22315708333333	5.54532535416667	5.4837225	5.50245479166667	5.337214375	5.29470445833333	5.19719229166667	5.14178145833333	5.21290166666667	4.91114125	5.16743552083333	5.2905350625	5.29437002083333	4.92776777083333	5.08305510416667	5.194239375	5.032349375	5.09784004166667	5.12322235416667	5.25850222916667	5.08675020833333	5.1667253125	5.33510229166667	4.962494375	5.22213947916667	4.94024822916667	5.23958833333333	5.15591920833333
 HOXC11 	5.75085839583333	5.32910995833333	5.507738125	5.64474516666667	5.51162235416667	5.81164052083333	5.572489125	5.31205764583333	5.83121964583333	5.4657466875	5.61525114583333	5.16640014583333	5.1793378125	5.45209739583333	5.373897875	5.26701666666667	5.3538221875	4.9102978125	5.36552104166667	5.5275384375	5.3264971875	5.15410010416667	5.006218125	5.13767025	5.31352302083333	5.16106333333333	5.19233879166667	4.85367472916667	5.134018125	5.42071458333333	5.44562947916667	5.35901416666667	5.16366764583333
 HOXC12 	5.95396772916667	6.23384077083333	5.96312541666667	6.06227354166667	5.8194965625	6.0377540625	6.03674447916667	6.00363666666667	6.17604291666667	6.00390222916667	5.94288689583333	6.11732495833333	6.33214516666667	6.02933354166667	6.10903614583333	6.37776354166667	6.3194809375	6.0308175	5.91097375	6.1357621875	5.80134208333333	6.1322125	6.01611122916667	6.30451985416667	5.99053045833333	5.936183125	5.57845645833333	5.87719604166667	6.24353590625	6.02086191666667	5.78675083333333	5.78454125	5.80701302083333
 HOXC13 	5.73812697916667	5.82604979166667	6.02754604166667	6.01740229166667	5.80203171875	6.05887125	6.10780010416667	5.99632885416667	5.88137625	5.65548166666667	5.90665666666667	5.52141395833333	5.75108910416667	5.470366875	5.53620375	5.6721753125	5.60511239583333	5.5231425	5.31205764583333	5.627331875	5.45387822916667	5.5112946875	5.56071452083333	5.45963441666667	5.42353229166667	5.51681489583333	5.30871625	5.58865208333333	5.53183260416667	5.52986364583333	5.71330735416667	5.60020172916667	5.70850277083333
 HOXC5 	4.57055989583333	4.75928845833333	4.79044145833333	5.04417583333333	4.67082354166667	4.73688635416667	5.0582909375	4.79796458333333	5.05761475	4.95192270833333	4.91882770833333	4.87200604166667	4.56664427083333	4.956430625	4.4721384375	4.79122989583333	4.85453958333333	4.66315728125	5.10150708333333	4.74777145833333	5.1213328125	4.87841458333333	5.017752875	5.1910890625	4.972839375	4.84271510416667	5.01921375	5.21555708333333	4.70346708333333	4.94821510416667	4.65424645833333	5.14055485416667	5.07761239583333
 HOXC6 	5.40117372916667	5.4336234375	5.62566734375	5.67947604166667	5.48020853125	5.68330677083333	5.8121661875	5.42757	5.28711583333333	5.7232756875	5.5367380625	5.48937952083333	5.44318427083333	5.48910047916667	5.27103229166667	5.25447108333333	5.01323145833333	4.94096104166667	5.6306303125	5.16997808333333	5.21417441666667	5.06783854166667	5.2057568125	5.40788041666667	5.48253833333333	5.46606625	5.635310625	6.13197979166667	5.36352260416667	5.34105904166667	5.5837436875	5.62632354166667	5.82225604166667
 HOXC8 	6.06540239583333	6.039291875	6.04041770833333	6.084935375	5.98490552083333	6.12042160416667	6.0075759375	5.93688384375	6.00542833333333	6.10871520833333	6.33286833333333	6.22068741666667	6.14247470833333	5.9360005625	6.00076775	5.963365	5.92787645833333	6.07502885416667	5.91016889583333	5.88108475	5.60357052083333	5.56964604166667	6.06280489583333	5.99971208333333	5.56547416666667	6.07431395833333	5.8121661875	6.21165184375	6.07376372916667	5.67573885416667	5.9751725	5.93943891666667	5.88246979166667
 HOXC9 	4.70692775	4.9523175	4.90882266666667	4.8407246875	4.70424625	4.92165264583333	5.18603791666667	4.678640625	4.85501677083333	4.81557541666667	5.03168958333333	5.00300233333333	4.72076897916667	4.93345802083333	4.96512395833333	4.89162875	5.06400145833333	4.7815225	5.27437135416667	4.93173729166667	4.98595875	5.07229135416667	5.0889541875	4.899938375	5.126258125	4.78900583333333	5.201190625	4.51504747916667	4.97948625	4.757619375	5.134018125	5.00813958333333	4.97916947916667
 HOXD1 	7.46378458333333	7.72798666666667	7.48650583333333	7.4733271875	7.3781364375	7.3867559375	7.5091528125	7.57043854166667	7.57944104166667	7.57919614583333	7.88934104166667	7.075221125	7.1887521875	7.16086166666667	7.18356520833333	7.0798484375	7.349114375	6.9952934375	6.85012902083333	6.9522028125	7.04852266666667	7.037510625	7.00246916666667	6.85149579166667	6.92564239583333	7.31895777083333	6.62961610416667	7.23996428125	6.76687541666667	6.53153760416667	7.159055	7.13040641666667	6.727485
 HOXD10 	5.46965447916667	5.14055485416667	5.61311927083333	5.23312785416667	5.00776114583333	5.05607375	4.95994745833333	5.04613270833333	5.338875	5.46965447916667	5.02535875	5.34034375	4.80445395833333	5.03509652083333	5.08076510416667	4.86781177083333	5.14665354166667	4.89749641666667	4.5132429375	5.02229854166667	4.82785677083333	5.1213328125	5.32072895833333	4.99492172916667	5.004600625	4.78998479166667	4.68870777083333	5.22543845833333	4.75519833333333	4.53831225	4.55702633333333	5.05683502083333	4.77629495833333
 HOXD11 	5.86338875	6.12507210416667	5.85023608333333	6.03572229166667	5.74208145833333	5.82628822916667	6.07326822916667	5.78478525	5.91591875	5.58023725	5.926085	5.71037291666667	5.84254072916667	5.66022035416667	5.60171875	5.38002197916667	5.75227064583333	5.61311927083333	5.48004879166667	5.41426304166667	5.629741625	5.6870125625	5.55045527083333	5.61494427083333	5.338875	5.93381520833333	5.36578891666667	5.51032541666667	5.75930302083333	5.48632397916667	5.627658125	5.54933385416667	5.2895194375
 HOXD12 	4.97440558333333	5.05466114583333	5.1772530625	4.99565054166667	5.13857010416667	5.15722666666667	4.92899145833333	4.95570916666667	5.12033104166667	5.15048110416667	4.95994745833333	5.12459270833333	4.9523175	5.32255833333333	5.0386038125	4.87373104166667	4.97948625	5.04165375	4.78202302083333	5.0389915625	4.96753958333333	5.17525697916667	4.66591104166667	5.14282645833333	4.51230070833333	5.04091985416667	4.90262541666667	5.12197625	5.33208604166667	4.93421302083333	4.90653604166667	5.09784004166667	4.99755885416667
 HOXD13 	6.82309552083333	7.26483322916667	6.7388340625	6.91687120833333	6.87041910416667	7.11583489583333	7.2137588125	6.8142959375	6.91732989583333	6.61746964583333	7.02872697916667	6.569568125	6.87754645833333	7.09535833333333	6.87728602083333	7.10336697916667	7.01571333333333	6.654099375	6.6805978125	6.67179085416667	6.654099375	6.713475625	6.62869985416667	6.77118989583333	6.50463229166667	6.8129621875	6.730741875	7.0827634375	7.18170447916667	6.4828775	6.90496266666667	7.09272645833333	6.6782793125
 HOXD3 	5.713545625	5.51773802083333	5.47952285416667	5.40757489583333	5.56607245833333	5.56480161458333	5.76536416666667	5.64511816666667	5.60020172916667	5.74606375	5.34993475	5.23276947916667	5.50661160416667	5.1793378125	5.48853458333333	5.615801	5.23628602083333	5.35163791666667	5.06913683333333	5.5125024375	5.25971375	5.27945635416667	5.04613270833333	5.187261875	5.1680475	5.12100541666667	5.03019	5.1772530625	4.93311885416667	5.09823833333333	5.01725125	4.97726829166667	5.19493385416667
 HOXD4 	7.38788614583333	7.52700208333333	7.40391239583333	7.3633056875	7.14957322916667	7.2940453125	7.575315625	7.23925552083333	7.33556	7.239113125	7.38772802083333	7.204497625	6.96090447916667	7.01187116666667	7.11811458333333	7.24390354166667	7.2499790625	7.24982697916667	7.1453075625	7.02774302083333	6.880369375	6.8857105	6.75130125	6.8486125	7.02957538541667	7.21618891666667	6.97181154166667	7.43031045833333	7.40800052083333	6.754505625	6.901745375	6.72507864583333	7.07884614583333
 HOXD8 	6.255965625	6.88683385416667	6.80732041666667	6.20112316666667	6.0184866875	5.875108125	6.48672725	5.8667928125	6.23102614583333	6.41784791666667	6.0943734375	5.92773802083333	6.30228145833333	6.10945270833333	5.89017770833333	6.01696527083333	6.09594454166667	6.07814520833333	5.79281020833333	6.04113760416667	6.03826458333333	6.43272645833333	5.97136666666667	5.73948114583333	6.0051671875	5.89509089583333	5.89369777083333	6.0975853125	5.87898830208333	5.47069202083333	5.95882770833333	6.02402895833333	5.5462386875
